,loss,loss,loss,mean_absolute_error,mean_absolute_error,mean_absolute_error
,Training,Validation,Test,Training,Validation,Test
Convolutional,0.413666307926178,0.7859389185905457,1.011620283126831,0.5349704027175903,0.7216734290122986,0.8041951656341553
