20220822;4051653300272;4260705920010;1,000;4,29;-47,000;4,29
20220822;4051653300272;4260705920034;1,000;3,39;-46,000;3,39
20220822;4051653300272;4260705920058;1,000;3,59;-40,000;3,59
20220822;4051653300272;4260705920072;2,000;5,79;-84,000;11,58
20220822;4051653300272;4260705920089;1,000;5,39;-22,000;5,39
20220822;4051653300272;4260705920096;1,000;5,59;-44,000;5,59
20220822;4051653300272;4260705920119;1,000;7,99;-53,000;7,99
20220822;4051653300272;4260705920140;1,000;8,19;-31,000;8,19
20220822;4051653300272;4260705920164;2,000;7,49;-61,000;14,98
20220822;4051653300272;4260705920225;1,000;3,29;-14,000;3,29
20220822;4051653300272;4260705920249;2,000;4,29;-102,000;8,58
20220822;4051653300272;4260705920294;2,000;15,99;-159,000;31,98
20220822;4051653300272;4260705920300;1,000;15,49;-56,000;15,49
20220822;4051653300272;4260705920317;1,000;9,99;-58,000;9,99
20220822;4051653300272;4260705920324;2,000;10,99;-103,000;21,98
20220822;4051653300272;4260705920331;1,000;8,69;-21,000;8,69
20220822;4051653300272;4260705920416;2,000;5,99;-91,000;11,98
20220823;4051653300272;4260705920003;1,000;3,39;-23,000;3,39
20220823;4051653300272;4260705920027;1,000;3,59;-34,000;3,59
20220823;4051653300272;4260705920034;1,000;3,39;-41,000;3,39
20220823;4051653300272;4260705920065;1,000;5,79;-26,000;5,79
20220823;4051653300272;4260705920072;2,000;5,79;-73,000;11,58
20220823;4051653300272;4260705920089;1,000;5,39;-21,000;5,39
20220823;4051653300272;4260705920096;1,000;5,59;-39,000;5,59
20220823;4051653300272;4260705920102;2,000;6,79;-54,000;13,58
20220823;4051653300272;4260705920119;1,000;7,99;-47,000;7,99
20220823;4051653300272;4260705920140;1,000;8,19;-28,000;8,19
20220823;4051653300272;4260705920157;2,000;7,49;-57,000;14,98
20220823;4051653300272;4260705920164;1,000;7,49;-56,000;7,49
20220823;4051653300272;4260705920188;1,000;7,49;-8,000;7,49
20220823;4051653300272;4260705920249;2,000;4,29;-92,000;8,58
20220823;4051653300272;4260705920294;1,000;15,99;-137,000;15,99
20220823;4051653300272;4260705920300;1,000;15,49;-51,000;15,49
20220823;4051653300272;4260705920317;2,000;9,99;-56,000;19,98
20220823;4051653300272;4260705920324;4,000;10,99;-90,000;43,96
20220823;4051653300272;4260705920331;1,000;8,69;-20,000;8,69
20220823;4051653300272;4260705920416;2,000;5,99;-81,000;11,98
20220823;4051653300272;4260705920423;2,000;4,99;-35,000;9,98
20220824;4051653300272;4260705920003;1,000;3,39;-24,000;3,39
20220824;4051653300272;4260705920010;1,000;4,29;-45,000;4,29
20220824;4051653300272;4260705920065;1,000;5,79;-27,000;5,79
20220824;4051653300272;4260705920072;2,000;5,79;-75,000;11,58
20220824;4051653300272;4260705920096;1,000;5,59;-40,000;5,59
20220824;4051653300272;4260705920102;1,000;6,79;-55,000;6,79
20220824;4051653300272;4260705920119;1,000;7,99;-48,000;7,99
20220824;4051653300272;4260705920157;2,000;7,49;-59,000;14,98
20220824;4051653300272;4260705920225;1,000;3,29;-14,000;3,29
20220824;4051653300272;4260705920249;1,000;4,29;-93,000;4,29
20220824;4051653300272;4260705920294;2,000;15,99;-139,000;31,98
20220824;4051653300272;4260705920324;4,000;10,99;-94,000;43,96
20220824;4051653300272;4260705920331;1,000;8,69;-21,000;8,69
20220824;4051653300272;4260705920409;1,000;17,49;-21,000;17,49
20220824;4051653300272;4260705920416;1,000;5,99;-82,000;5,99
20220824;4051653300272;4260705920423;2,000;4,99;-37,000;9,98
20220825;4051653300272;4260705920010;1,000;4,29;-46,000;4,29
20220825;4051653300272;4260705920027;1,000;3,59;-35,000;3,59
20220825;4051653300272;4260705920034;1,000;3,39;-42,000;3,39
20220825;4051653300272;4260705920058;1,000;3,59;-39,000;3,59
20220825;4051653300272;4260705920065;1,000;5,79;-28,000;5,79
20220825;4051653300272;4260705920072;1,000;5,79;-76,000;5,79
20220825;4051653300272;4260705920089;1,000;5,39;-22,000;5,39
20220825;4051653300272;4260705920096;1,000;5,59;-41,000;5,59
20220825;4051653300272;4260705920119;1,000;7,99;-49,000;7,99
20220825;4051653300272;4260705920157;1,000;7,49;-60,000;7,49
20220825;4051653300272;4260705920249;1,000;4,29;-94,000;4,29
20220825;4051653300272;4260705920294;4,000;15,99;-143,000;63,96
20220825;4051653300272;4260705920300;1,000;15,49;-52,000;15,49
20220825;4051653300272;4260705920317;1,000;9,99;-57,000;9,99
20220825;4051653300272;4260705920324;3,000;10,99;-97,000;32,97
20220825;4051653300272;4260705920331;1,000;8,69;-22,000;8,69
20220825;4051653300272;4260705920416;1,000;5,99;-83,000;5,99
20220826;4051653300272;4260705920010;1,000;4,29;-47,000;4,29
20220826;4051653300272;4260705920027;1,000;3,59;-36,000;3,59
20220826;4051653300272;4260705920034;1,000;3,39;-43,000;3,39
20220826;4051653300272;4260705920058;1,000;3,59;-40,000;3,59
20220826;4051653300272;4260705920065;1,000;5,79;-29,000;5,79
20220826;4051653300272;4260705920072;2,000;5,79;-78,000;11,58
20220826;4051653300272;4260705920089;1,000;5,39;-23,000;5,39
20220826;4051653300272;4260705920096;1,000;5,59;-42,000;5,59
20220826;4051653300272;4260705920102;1,000;6,79;-56,000;6,79
20220826;4051653300272;4260705920119;1,000;7,99;-50,000;7,99
20220826;4051653300272;4260705920157;1,000;7,49;-61,000;7,49
20220826;4051653300272;4260705920188;1,000;7,49;-9,000;7,49
20220826;4051653300272;4260705920249;2,000;4,29;-96,000;8,58
20220826;4051653300272;4260705920294;4,000;15,99;-147,000;63,96
20220826;4051653300272;4260705920317;2,000;9,99;-59,000;19,98
20220826;4051653300272;4260705920324;4,000;10,99;-101,000;43,96
20220826;4051653300272;4260705920331;1,000;8,69;-23,000;8,69
20220826;4051653300272;4260705920393;1,000;2,99;-7,000;2,99
20220826;4051653300272;4260705920409;2,000;17,49;-23,000;34,98
20220826;4051653300272;4260705920416;1,000;5,99;-84,000;5,99
20220826;4051653300272;4260705920423;2,000;4,99;-39,000;9,98
20220827;4051653300272;4260705920003;1,000;3,39;-25,000;3,39
20220827;4051653300272;4260705920010;1,000;4,29;-48,000;4,29
20220827;4051653300272;4260705920027;1,000;3,59;-37,000;3,59
20220827;4051653300272;4260705920034;1,000;3,39;-44,000;3,39
20220827;4051653300272;4260705920058;1,000;3,59;-41,000;3,59
20220827;4051653300272;4260705920065;1,000;5,79;-30,000;5,79
20220827;4051653300272;4260705920072;2,000;5,79;-80,000;11,58
20220827;4051653300272;4260705920089;1,000;5,39;-24,000;5,39
20220827;4051653300272;4260705920096;1,000;5,59;-43,000;5,59
20220827;4051653300272;4260705920102;2,000;6,79;-58,000;13,58
20220827;4051653300272;4260705920119;1,000;7,99;-51,000;7,99
20220827;4051653300272;4260705920133;1,000;8,99;-2,000;8,99
20220827;4051653300272;4260705920140;1,000;8,19;-29,000;8,19
20220827;4051653300272;4260705920157;2,000;7,49;-63,000;14,98
20220827;4051653300272;4260705920164;1,000;7,49;-57,000;7,49
20220827;4051653300272;4260705920188;1,000;7,49;-10,000;7,49
20220827;4051653300272;4260705920225;1,000;3,29;-15,000;3,29
20220827;4051653300272;4260705920249;2,000;4,29;-98,000;8,58
20220827;4051653300272;4260705920294;5,000;15,99;-152,000;79,95
20220827;4051653300272;4260705920300;1,000;15,49;-53,000;15,49
20220827;4051653300272;4260705920317;1,000;9,99;-60,000;9,99
20220827;4051653300272;4260705920324;3,000;10,99;-104,000;32,97
20220827;4051653300272;4260705920331;1,000;8,69;-24,000;8,69
20220827;4051653300272;4260705920409;2,000;17,49;-25,000;34,98
20220827;4051653300272;4260705920416;2,000;5,99;-86,000;11,98
20220827;4051653300272;4260705920423;2,000;4,99;-41,000;9,98
