20221101;4051653300272;4260705920010;1,000;4,29;-1,000;4,29
20221101;4051653300272;4260705920058;1,000;3,59;-1,000;3,59
20221101;4051653300272;4260705920072;1,000;5,99;-1,000;5,99
20221101;4051653300272;4260705920102;1,000;6,79;-1,000;6,79
20221101;4051653300272;4260705920119;1,000;7,99;-1,000;7,99
20221101;4051653300272;4260705920157;1,000;7,49;-1,000;7,49
20221101;4051653300272;4260705920164;1,000;7,49;-1,000;7,49
20221101;4051653300272;4260705920249;1,000;4,69;-1,000;4,69
20221101;4051653300272;4260705920294;3,000;15,99;-3,000;47,97
20221101;4051653300272;4260705920300;1,000;15,49;-1,000;15,49
20221101;4051653300272;4260705920317;1,000;9,99;-1,000;9,99
20221101;4051653300272;4260705920324;2,000;10,99;-2,000;21,98
20221101;4051653300272;4260705920331;1,000;8,69;-1,000;8,69
20221101;4051653300272;4260705920416;1,000;7,19;-1,000;7,19
20221101;4051653300272;4260705920508;1,000;7,79;-1,000;7,79
20221101;4051653300272;4260705920539;1,000;7,99;-1,000;7,99
20221101;4051653300272;4260705920546;1,000;7,79;-1,000;7,79
20221102;4051653300272;4260705920010;1,000;4,29;-2,000;4,29
20221102;4051653300272;4260705920058;1,000;3,59;-2,000;3,59
20221102;4051653300272;4260705920065;1,000;5,69;-1,000;5,69
20221102;4051653300272;4260705920072;1,000;5,99;-2,000;5,99
20221102;4051653300272;4260705920096;1,000;5,59;-1,000;5,59
20221102;4051653300272;4260705920119;1,000;7,99;-2,000;7,99
20221102;4051653300272;4260705920157;1,000;7,49;-2,000;7,49
20221102;4051653300272;4260705920164;1,000;7,49;-2,000;7,49
20221102;4051653300272;4260705920225;1,000;3,29;-1,000;3,29
20221102;4051653300272;4260705920249;1,000;4,69;-2,000;4,69
20221102;4051653300272;4260705920294;4,000;15,99;-7,000;63,96
20221102;4051653300272;4260705920300;1,000;15,49;-2,000;15,49
20221102;4051653300272;4260705920324;2,000;10,99;-4,000;21,98
20221102;4051653300272;4260705920331;1,000;8,69;-2,000;8,69
20221102;4051653300272;4260705920416;1,000;7,19;-2,000;7,19
20221103;4051653300272;4260705920010;1,000;4,29;-3,000;4,29
20221103;4051653300272;4260705920034;1,000;3,89;-1,000;3,89
20221103;4051653300272;4260705920058;1,000;3,59;-3,000;3,59
20221103;4051653300272;4260705920096;1,000;5,59;-2,000;5,59
20221103;4051653300272;4260705920102;1,000;6,79;-2,000;6,79
20221103;4051653300272;4260705920119;1,000;7,99;-3,000;7,99
20221103;4051653300272;4260705920157;1,000;7,49;-3,000;7,49
20221103;4051653300272;4260705920164;1,000;7,49;-3,000;7,49
20221103;4051653300272;4260705920249;1,000;4,69;-3,000;4,69
20221103;4051653300272;4260705920294;2,000;15,99;-9,000;31,98
20221103;4051653300272;4260705920300;1,000;15,49;-3,000;15,49
20221103;4051653300272;4260705920317;1,000;9,99;-2,000;9,99
20221103;4051653300272;4260705920324;2,000;10,99;-6,000;21,98
20221103;4051653300272;4260705920331;1,000;8,69;-3,000;8,69
20221103;4051653300272;4260705920393;1,000;2,99;-1,000;2,99
20221103;4051653300272;4260705920416;1,000;7,19;-3,000;7,19
20221103;4051653300272;4260705920423;1,000;4,99;-1,000;4,99
20221103;4051653300272;4260705920539;1,000;7,99;-2,000;7,99
20221103;4051653300272;4260705920546;1,000;7,79;-2,000;7,79
20221104;4051653300272;4260705920010;1,000;4,29;-4,000;4,29
20221104;4051653300272;4260705920058;1,000;3,59;-4,000;3,59
20221104;4051653300272;4260705920089;1,000;2,99;-1,000;2,99
20221104;4051653300272;4260705920096;1,000;5,59;-3,000;5,59
20221104;4051653300272;4260705920102;1,000;6,79;-3,000;6,79
20221104;4051653300272;4260705920119;1,000;7,99;-4,000;7,99
20221104;4051653300272;4260705920157;1,000;7,49;-4,000;7,49
20221104;4051653300272;4260705920164;1,000;7,49;-4,000;7,49
20221104;4051653300272;4260705920225;2,000;3,29;-3,000;6,58
20221104;4051653300272;4260705920249;1,000;4,69;-4,000;4,69
20221104;4051653300272;4260705920287;1,000;45,99;-1,000;45,99
20221104;4051653300272;4260705920294;4,000;15,99;-13,000;63,96
20221104;4051653300272;4260705920300;2,000;15,49;-5,000;30,98
20221104;4051653300272;4260705920317;2,000;9,99;-4,000;19,98
20221104;4051653300272;4260705920324;2,000;10,99;-8,000;21,98
20221104;4051653300272;4260705920331;1,000;8,69;-4,000;8,69
20221104;4051653300272;4260705920416;1,000;7,19;-4,000;7,19
20221104;4051653300272;4260705920423;1,000;4,99;-2,000;4,99
20221104;4051653300272;4260705920508;1,000;7,79;-2,000;7,79
20221104;4051653300272;4260705920522;1,000;6,49;-1,000;6,49
20221104;4051653300272;4260705920539;1,000;7,99;-3,000;7,99
20221104;4051653300272;4260705920546;1,000;7,79;-3,000;7,79
20221104;4051653300272;4260705920560;1,000;3,99;-1,000;3,99
20221105;4051653300272;4260705920034;1,000;3,89;-2,000;3,89
20221105;4051653300272;4260705920065;1,000;5,69;-2,000;5,69
20221105;4051653300272;4260705920072;1,000;5,99;-3,000;5,99
20221105;4051653300272;4260705920096;1,000;5,59;-4,000;5,59
20221105;4051653300272;4260705920102;2,000;6,79;-5,000;13,58
20221105;4051653300272;4260705920119;1,000;7,99;-5,000;7,99
20221105;4051653300272;4260705920157;1,000;7,49;-5,000;7,49
20221105;4051653300272;4260705920164;1,000;7,49;-5,000;7,49
20221105;4051653300272;4260705920225;1,000;3,29;-4,000;3,29
20221105;4051653300272;4260705920249;2,000;4,69;-6,000;9,38
20221105;4051653300272;4260705920294;4,000;15,99;-17,000;63,96
20221105;4051653300272;4260705920300;1,000;15,49;-6,000;15,49
20221105;4051653300272;4260705920317;1,000;9,99;-5,000;9,99
20221105;4051653300272;4260705920324;2,000;10,99;-10,000;21,98
20221105;4051653300272;4260705920331;1,000;8,69;-5,000;8,69
20221105;4051653300272;4260705920393;1,000;2,99;-2,000;2,99
20221105;4051653300272;4260705920416;2,000;7,19;-6,000;14,38
20221105;4051653300272;4260705920423;2,000;4,99;-4,000;9,98
20221105;4051653300272;4260705920508;1,000;7,79;-3,000;7,79
20221105;4051653300272;4260705920515;1,000;5,49;-1,000;5,49
20221105;4051653300272;4260705920522;1,000;6,49;-2,000;6,49
20221105;4051653300272;4260705920539;1,000;7,99;-4,000;7,99
20221105;4051653300272;4260705920546;1,000;7,79;-4,000;7,79
20221105;4051653300272;4260705920560;1,000;3,99;-2,000;3,99
20221101;4051653300319;4260705920072;2,000;5,99;-2,000;11,98
20221101;4051653300319;4260705920119;1,000;7,99;-4,000;7,99
20221101;4051653300319;4260705920133;1,000;8,99;-1,000;8,99
20221101;4051653300319;4260705920164;1,000;7,49;-6,000;7,49
20221101;4051653300319;4260705920195;2,000;4,99;-4,000;9,98
20221101;4051653300319;4260705920232;1,000;7,99;-1,000;7,99
20221101;4051653300319;4260705920249;1,000;4,69;-7,000;4,69
20221101;4051653300319;4260705920287;1,000;45,99;-1,000;45,99
20221101;4051653300319;4260705920294;2,000;15,99;-13,000;31,98
20221101;4051653300319;4260705920317;1,000;9,99;-4,000;9,99
