20221212;4051653300272;4260705920010;1,000;4,29;-6,000;4,29
20221212;4051653300272;4260705920027;1,000;3,89;-4,000;3,89
20221212;4051653300272;4260705920034;1,000;3,89;-4,000;3,89
20221212;4051653300272;4260705920058;1,000;3,59;-5,000;3,59
20221212;4051653300272;4260705920072;1,000;5,99;-7,000;5,99
20221212;4051653300272;4260705920089;1,000;2,99;-3,000;2,99
20221212;4051653300272;4260705920102;1,000;6,79;-6,000;6,79
20221212;4051653300272;4260705920157;1,000;7,49;-5,000;7,49
20221212;4051653300272;4260705920164;1,000;7,49;-6,000;7,49
20221212;4051653300272;4260705920225;1,000;3,29;-3,000;3,29
20221212;4051653300272;4260705920249;1,000;4,69;-7,000;4,69
20221212;4051653300272;4260705920294;3,000;15,99;-16,000;47,97
20221212;4051653300272;4260705920300;1,000;15,49;-4,000;15,49
20221212;4051653300272;4260705920324;1,000;10,99;-8,000;10,99
20221212;4051653300272;4260705920331;1,000;8,69;-3,000;8,69
20221212;4051653300272;4260705920423;1,000;4,99;-6,000;4,99
20221212;4051653300272;4260705920522;1,000;6,49;-5,000;6,49
20221212;4051653300272;4260705920591;1,000;10,49;-3,000;10,49
20221213;4051653300272;4260705920010;1,000;4,29;-2,000;4,29
20221213;4051653300272;4260705920034;1,000;3,89;-2,000;3,89
20221213;4051653300272;4260705920058;1,000;3,59;-2,000;3,59
20221213;4051653300272;4260705920072;1,000;5,99;-2,000;5,99
20221213;4051653300272;4260705920096;1,000;5,59;-1,000;5,59
20221213;4051653300272;4260705920157;1,000;7,49;-2,000;7,49
20221213;4051653300272;4260705920249;1,000;4,69;-2,000;4,69
20221213;4051653300272;4260705920294;3,000;15,99;-6,000;47,97
20221213;4051653300272;4260705920300;1,000;15,49;-2,000;15,49
20221213;4051653300272;4260705920324;2,000;10,99;-3,000;21,98
20221213;4051653300272;4260705920331;1,000;8,69;-2,000;8,69
20221213;4051653300272;4260705920362;1,000;2,99;-1,000;2,99
20221213;4051653300272;4260705920416;1,000;7,19;-1,000;7,19
20221213;4051653300272;4260705920423;1,000;4,99;-2,000;4,99
20221213;4051653300272;4260705920515;1,000;5,49;-1,000;5,49
20221213;4051653300272;4260705920522;1,000;6,49;-2,000;6,49
20221214;4051653300272;4260705920010;1,000;4,29;-3,000;4,29
20221214;4051653300272;4260705920027;1,000;3,89;-2,000;3,89
20221214;4051653300272;4260705920058;1,000;3,59;-3,000;3,59
20221214;4051653300272;4260705920072;1,000;5,99;-3,000;5,99
20221214;4051653300272;4260705920096;1,000;5,59;-2,000;5,59
20221214;4051653300272;4260705920102;1,000;6,79;-2,000;6,79
20221214;4051653300272;4260705920157;1,000;7,49;-3,000;7,49
20221214;4051653300272;4260705920164;1,000;7,49;-2,000;7,49
20221214;4051653300272;4260705920249;1,000;4,69;-3,000;4,69
20221214;4051653300272;4260705920294;2,000;15,99;-8,000;31,98
20221214;4051653300272;4260705920324;2,000;10,99;-5,000;21,98
20221214;4051653300272;4260705920331;1,000;8,69;-3,000;8,69
20221214;4051653300272;4260705920393;1,000;2,99;-1,000;2,99
20221214;4051653300272;4260705920416;1,000;7,19;-2,000;7,19
20221214;4051653300272;4260705920423;1,000;4,99;-3,000;4,99
20221214;4051653300272;4260705920522;1,000;6,49;-3,000;6,49
20221214;4051653300272;4260705920546;1,000;7,79;-1,000;7,79
20221214;4051653300272;4260705920591;1,000;10,49;-2,000;10,49
20221215;4051653300272;4260705920010;1,000;4,29;-4,000;4,29
20221215;4051653300272;4260705920034;1,000;3,89;-3,000;3,89
20221215;4051653300272;4260705920072;1,000;5,99;-4,000;5,99
20221215;4051653300272;4260705920096;1,000;5,59;-3,000;5,59
20221215;4051653300272;4260705920102;1,000;6,79;-3,000;6,79
20221215;4051653300272;4260705920140;1,000;8,19;-1,000;8,19
20221215;4051653300272;4260705920157;1,000;7,49;-4,000;7,49
20221215;4051653300272;4260705920164;1,000;7,49;-3,000;7,49
20221215;4051653300272;4260705920249;1,000;4,69;-4,000;4,69
20221215;4051653300272;4260705920256;1,000;7,99;-1,000;7,99
20221215;4051653300272;4260705920287;1,000;45,99;-1,000;45,99
20221215;4051653300272;4260705920294;3,000;15,99;-11,000;47,97
20221215;4051653300272;4260705920300;1,000;15,49;-3,000;15,49
20221215;4051653300272;4260705920324;2,000;10,99;-7,000;21,98
20221215;4051653300272;4260705920331;1,000;8,69;-4,000;8,69
20221215;4051653300272;4260705920416;1,000;7,19;-3,000;7,19
20221215;4051653300272;4260705920423;1,000;4,99;-4,000;4,99
20221215;4051653300272;4260705920478;1,000;13,99;-1,000;13,99
20221215;4051653300272;4260705920508;1,000;7,79;-1,000;7,79
20221215;4051653300272;4260705920515;1,000;5,49;-2,000;5,49
20221215;4051653300272;4260705920522;1,000;6,49;-4,000;6,49
20221215;4051653300272;4260705920591;1,000;10,49;-3,000;10,49
20221216;4051653300272;4260705920010;1,000;4,29;-5,000;4,29
20221216;4051653300272;4260705920058;1,000;3,59;-4,000;3,59
20221216;4051653300272;4260705920072;1,000;5,99;-5,000;5,99
20221216;4051653300272;4260705920096;1,000;5,59;-4,000;5,59
20221216;4051653300272;4260705920119;1,000;7,99;-1,000;7,99
20221216;4051653300272;4260705920164;1,000;7,49;-4,000;7,49
20221216;4051653300272;4260705920225;1,000;3,29;-2,000;3,29
20221216;4051653300272;4260705920249;1,000;4,69;-5,000;4,69
20221216;4051653300272;4260705920294;3,000;15,99;-14,000;47,97
20221216;4051653300272;4260705920300;1,000;15,49;-4,000;15,49
20221216;4051653300272;4260705920317;1,000;9,99;-1,000;9,99
20221216;4051653300272;4260705920324;3,000;10,99;-10,000;32,97
20221216;4051653300272;4260705920331;1,000;8,69;-5,000;8,69
20221216;4051653300272;4260705920416;2,000;7,19;-5,000;14,38
20221216;4051653300272;4260705920508;1,000;7,79;-2,000;7,79
20221216;4051653300272;4260705920515;1,000;5,49;-3,000;5,49
20221216;4051653300272;4260705920522;1,000;6,49;-5,000;6,49
20221216;4051653300272;4260705920546;1,000;7,79;-2,000;7,79
20221216;4051653300272;4260705920560;1,000;3,99;-1,000;3,99
20221217;4051653300272;4260705920010;1,000;4,29;-6,000;4,29
20221217;4051653300272;4260705920058;1,000;3,59;-5,000;3,59
20221217;4051653300272;4260705920072;2,000;5,99;-7,000;11,98
20221217;4051653300272;4260705920102;2,000;6,79;-5,000;13,58
20221217;4051653300272;4260705920119;1,000;7,99;-2,000;7,99
20221217;4051653300272;4260705920133;1,000;8,99;-1,000;8,99
20221217;4051653300272;4260705920140;1,000;8,19;-2,000;8,19
20221217;4051653300272;4260705920157;2,000;7,49;-6,000;14,98
20221217;4051653300272;4260705920164;2,000;7,49;-6,000;14,98
20221217;4051653300272;4260705920249;1,000;4,69;-6,000;4,69
20221217;4051653300272;4260705920294;4,000;15,99;-18,000;63,96
20221217;4051653300272;4260705920300;1,000;15,49;-5,000;15,49
20221217;4051653300272;4260705920324;2,000;10,99;-12,000;21,98
20221217;4051653300272;4260705920331;1,000;8,69;-6,000;8,69
20221217;4051653300272;4260705920416;2,000;7,19;-7,000;14,38
20221217;4051653300272;4260705920423;1,000;4,99;-5,000;4,99
20221217;4051653300272;4260705920515;1,000;5,49;-4,000;5,49
20221217;4051653300272;4260705920522;2,000;6,49;-7,000;12,98
20221217;4051653300272;4260705920546;1,000;7,79;-3,000;7,79
20221217;4051653300272;4260705920560;1,000;3,99;-2,000;3,99
20221217;4051653300272;4260705920591;1,000;10,49;-4,000;10,49
20221212;4051653300319;4260705920010;1,000;4,29;-8,000;4,29
20221212;4051653300319;4260705920027;1,000;3,89;-5,000;3,89
20221212;4051653300319;4260705920096;1,000;5,59;-5,000;5,59
20221212;4051653300319;4260705920157;1,000;7,49;-10,000;7,49
20221212;4051653300319;4260705920164;1,000;7,49;-8,000;7,49
20221212;4051653300319;4260705920249;1,000;4,69;-12,000;4,69
20221212;4051653300319;4260705920324;2,000;10,99;-18,000;21,98
20221212;4051653300319;4260705920423;1,000;4,99;-9,000;4,99
20221213;4051653300319;4260705920027;1,000;3,89;-5,000;3,89
20221213;4051653300319;4260705920034;1,000;3,89;-4,000;3,89
20221213;4051653300319;4260705920096;1,000;5,59;-5,000;5,59
