Date,ProductID,Quantity,Price,Quantity_perWeek,Price_Total_perOrder,MonthoftheYear,WeekoftheYear,WeekoftheMonth,DayoftheYear,DayoftheMonth,DayoftheWeek,isWeekend
2022-10-14,4260705920324,2,10.99,-16,21.98,10,41,1,287,14,4,False
2022-10-14,4260705920416,1,5.99,-13,5.99,10,41,1,287,14,4,False
2022-10-15,4260705920409,1,17.49,-6,17.49,10,41,2,288,15,5,True
2022-10-15,4260705920423,1,4.99,-8,4.99,10,41,2,288,15,5,True
2022-10-15,4260705920331,1,8.69,-9,8.69,10,41,2,288,15,5,True
2022-10-15,4260705920324,2,10.99,-18,21.98,10,41,2,288,15,5,True
2022-10-15,4260705920317,1,9.99,-7,9.99,10,41,2,288,15,5,True
2022-10-15,4260705920294,1,15.99,-19,15.99,10,41,2,288,15,5,True
2022-10-15,4260705920140,1,8.19,-6,8.19,10,41,2,288,15,5,True
2022-10-15,4260705920119,1,7.99,-6,7.99,10,41,2,288,15,5,True
2022-10-15,4260705920072,1,5.79,-3,5.79,10,41,2,288,15,5,True
2022-10-15,4260705920065,1,5.79,-7,5.79,10,41,2,288,15,5,True
2022-10-15,4260705920416,1,5.99,-14,5.99,10,41,2,288,15,5,True
2022-10-15,4260705920249,2,4.29,-14,8.58,10,41,2,288,15,5,True
2022-10-17,4260705920140,1,8.19,-7,8.19,10,42,2,290,17,0,False
2022-10-17,4260705920416,1,5.99,-15,5.99,10,42,2,290,17,0,False
2022-10-17,4260705920249,1,4.29,-15,4.29,10,42,2,290,17,0,False
2022-10-17,4260705920300,1,15.49,-8,15.49,10,42,2,290,17,0,False
2022-10-17,4260705920324,1,10.99,-19,10.99,10,42,2,290,17,0,False
2022-10-17,4260705920294,1,15.99,-20,15.99,10,42,2,290,17,0,False
2022-10-18,4260705920416,1,5.99,-8,5.99,10,42,2,291,18,1,False
2022-10-18,4260705920010,1,4.29,-4,4.29,10,42,2,291,18,1,False
2022-10-18,4260705920058,1,3.59,-3,3.59,10,42,2,291,18,1,False
2022-10-18,4260705920072,1,5.79,-1,5.79,10,42,2,291,18,1,False
2022-10-18,4260705920096,1,5.59,-4,5.59,10,42,2,291,18,1,False
2022-10-18,4260705920102,1,6.79,-2,6.79,10,42,2,291,18,1,False
2022-10-18,4260705920119,1,7.99,-4,7.99,10,42,2,291,18,1,False
2022-10-18,4260705920249,1,4.29,-8,4.29,10,42,2,291,18,1,False
2022-10-18,4260705920324,2,10.99,-12,21.98,10,42,2,291,18,1,False
2022-10-19,4260705920300,1,15.49,-5,15.49,10,42,2,292,19,2,False
2022-10-19,4260705920324,1,10.99,-13,10.99,10,42,2,292,19,2,False
2022-10-19,4260705920119,1,7.99,-5,7.99,10,42,2,292,19,2,False
2022-10-19,4260705920423,1,4.99,-6,4.99,10,42,2,292,19,2,False
2022-10-19,4260705920072,1,5.79,-2,5.79,10,42,2,292,19,2,False
2022-10-19,4260705920416,1,5.99,-9,5.99,10,42,2,292,19,2,False
2022-10-19,4260705920102,1,6.79,-3,6.79,10,42,2,292,19,2,False
2022-10-20,4260705920317,1,9.99,-4,9.99,10,42,2,293,20,3,False
2022-10-20,4260705920324,1,10.99,-14,10.99,10,42,2,293,20,3,False
2022-10-20,4260705920331,1,8.69,-7,8.69,10,42,2,293,20,3,False
2022-10-20,4260705920416,1,7.19,-10,7.19,10,42,2,293,20,3,False
2022-10-20,4260705920423,2,4.99,-8,9.98,10,42,2,293,20,3,False
2022-10-20,4260705920300,1,15.49,-6,15.49,10,42,2,293,20,3,False
2022-10-20,4260705920041,1,4.89,-1,4.89,10,42,2,293,20,3,False
2022-10-20,4260705920072,2,5.99,-4,11.98,10,42,2,293,20,3,False
2022-10-20,4260705920102,1,6.79,-4,6.79,10,42,2,293,20,3,False
2022-10-20,4260705920140,1,8.19,-5,8.19,10,42,2,293,20,3,False
2022-10-20,4260705920164,1,7.49,-6,7.49,10,42,2,293,20,3,False
2022-10-20,4260705920010,1,4.29,-5,4.29,10,42,2,293,20,3,False
2022-10-21,4260705920072,1,5.99,-5,5.99,10,42,2,294,21,4,False
2022-10-21,4260705920010,1,4.29,-6,4.29,10,42,2,294,21,4,False
2022-10-21,4260705920065,1,5.69,-6,5.69,10,42,2,294,21,4,False
2022-10-21,4260705920423,1,4.99,-9,4.99,10,42,2,294,21,4,False
2022-10-21,4260705920119,1,7.99,-6,7.99,10,42,2,294,21,4,False
2022-10-21,4260705920324,2,10.99,-16,21.98,10,42,2,294,21,4,False
2022-10-21,4260705920294,1,15.99,-13,15.99,10,42,2,294,21,4,False
2022-10-21,4260705920249,1,4.69,-9,4.69,10,42,2,294,21,4,False
2022-10-21,4260705920416,1,7.19,-11,7.19,10,42,2,294,21,4,False
2022-10-22,4260705920300,1,15.49,-7,15.49,10,42,3,295,22,5,True
2022-10-22,4260705920119,1,7.99,-7,7.99,10,42,3,295,22,5,True
2022-10-22,4260705920164,1,7.49,-7,7.49,10,42,3,295,22,5,True
2022-10-22,4260705920225,1,3.29,-3,3.29,10,42,3,295,22,5,True
2022-10-22,4260705920249,1,4.69,-10,4.69,10,42,3,295,22,5,True
2022-10-22,4260705920294,2,15.99,-15,31.98,10,42,3,295,22,5,True
2022-10-22,4260705920324,1,10.99,-17,10.99,10,42,3,295,22,5,True
2022-10-22,4260705920331,1,8.69,-8,8.69,10,42,3,295,22,5,True
2022-10-22,4260705920096,1,5.59,-5,5.59,10,42,3,295,22,5,True
2022-10-22,4260705920102,1,6.79,-5,6.79,10,42,3,295,22,5,True
2022-10-22,4260705920140,1,8.19,-6,8.19,10,42,3,295,22,5,True
2022-10-22,4260705920072,1,5.99,-6,5.99,10,42,3,295,22,5,True
2022-10-22,4260705920065,1,5.69,-7,5.69,10,42,3,295,22,5,True
2022-10-22,4260705920034,1,3.89,-4,3.89,10,42,3,295,22,5,True
2022-10-22,4260705920010,1,4.29,-7,4.29,10,42,3,295,22,5,True
2022-10-22,4260705920416,1,7.19,-12,7.19,10,42,3,295,22,5,True
2022-10-24,4260705920010,1,4.29,-8,4.29,10,43,3,297,24,0,False
2022-10-24,4260705920027,1,3.89,-4,3.89,10,43,3,297,24,0,False
2022-10-24,4260705920058,1,3.59,-4,3.59,10,43,3,297,24,0,False
2022-10-24,4260705920119,1,7.99,-8,7.99,10,43,3,297,24,0,False
2022-10-24,4260705920157,1,7.49,-6,7.49,10,43,3,297,24,0,False
2022-10-24,4260705920249,2,4.69,-12,9.38,10,43,3,297,24,0,False
2022-10-24,4260705920362,1,2.99,-1,2.99,10,43,3,297,24,0,False
2022-10-24,4260705920324,1,10.99,-18,10.99,10,43,3,297,24,0,False
2022-10-24,4260705920416,1,7.19,-13,7.19,10,43,3,297,24,0,False
2022-10-24,4260705920423,1,4.99,-10,4.99,10,43,3,297,24,0,False
2022-10-24,4260705920003,1,3.39,-3,3.39,10,43,3,297,24,0,False
2022-10-24,4260705920096,1,5.59,-6,5.59,10,43,3,297,24,0,False
2022-10-24,4260705920294,2,15.99,-17,31.98,10,43,3,297,24,0,False
2022-10-25,4260705920157,1,7.49,-7,7.49,10,43,3,298,25,1,False
2022-10-25,4260705920331,1,8.69,-7,8.69,10,43,3,298,25,1,False
2022-10-25,4260705920140,1,8.19,-4,8.19,10,43,3,298,25,1,False
2022-10-25,4260705920324,2,10.99,-12,21.98,10,43,3,298,25,1,False
2022-10-25,4260705920010,1,4.29,-5,4.29,10,43,3,298,25,1,False
2022-10-25,4260705920119,1,7.99,-5,7.99,10,43,3,298,25,1,False
2022-10-25,4260705920416,1,7.19,-8,7.19,10,43,3,298,25,1,False
2022-10-25,4260705920102,1,6.79,-2,6.79,10,43,3,298,25,1,False
2022-10-25,4260705920294,1,15.99,-14,15.99,10,43,3,298,25,1,False
2022-10-25,4260705920072,1,5.99,-1,5.99,10,43,3,298,25,1,False
2022-10-25,4260705920034,1,3.89,-4,3.89,10,43,3,298,25,1,False
2022-10-26,4260705920416,1,7.19,-9,7.19,10,43,3,299,26,2,False
2022-10-26,4260705920331,1,8.69,-8,8.69,10,43,3,299,26,2,False
2022-10-26,4260705920324,1,10.99,-13,10.99,10,43,3,299,26,2,False
2022-10-26,4260705920294,1,15.99,-15,15.99,10,43,3,299,26,2,False
2022-10-26,4260705920157,1,7.49,-8,7.49,10,43,3,299,26,2,False
2022-10-26,4260705920140,1,8.19,-5,8.19,10,43,3,299,26,2,False
2022-10-26,4260705920102,1,6.79,-3,6.79,10,43,3,299,26,2,False
2022-10-26,4260705920072,1,5.99,-2,5.99,10,43,3,299,26,2,False
2022-10-26,4260705920010,1,4.29,-6,4.29,10,43,3,299,26,2,False
2022-10-26,4260705920119,1,7.99,-6,7.99,10,43,3,299,26,2,False
2022-10-27,4260705920157,1,7.49,-9,7.49,10,43,3,300,27,3,False
2022-10-27,4260705920294,1,15.99,-16,15.99,10,43,3,300,27,3,False
2022-10-27,4260705920072,1,5.99,-3,5.99,10,43,3,300,27,3,False
2022-10-27,4260705920119,1,7.99,-7,7.99,10,43,3,300,27,3,False
2022-10-27,4260705920164,1,7.49,-6,7.49,10,43,3,300,27,3,False
2022-10-27,4260705920423,1,4.99,-7,4.99,10,43,3,300,27,3,False
2022-10-27,4260705920140,1,8.19,-6,8.19,10,43,3,300,27,3,False
2022-10-27,4260705920300,1,15.49,-4,15.49,10,43,3,300,27,3,False
2022-10-27,4260705920324,1,10.99,-14,10.99,10,43,3,300,27,3,False
2022-10-27,4260705920362,2,2.99,-3,5.98,10,43,3,300,27,3,False
2022-10-27,4260705920249,1,4.69,-9,4.69,10,43,3,300,27,3,False
2022-10-28,4260705920034,1,3.89,-5,3.89,10,43,3,301,28,4,False
2022-10-28,4260705920157,1,7.49,-10,7.49,10,43,3,301,28,4,False
2022-10-28,4260705920140,1,8.19,-7,8.19,10,43,3,301,28,4,False
2022-10-28,4260705920119,1,7.99,-8,7.99,10,43,3,301,28,4,False
2022-10-28,4260705920102,1,6.79,-4,6.79,10,43,3,301,28,4,False
2022-10-28,4260705920072,1,5.99,-4,5.99,10,43,3,301,28,4,False
2022-10-28,4260705920065,1,5.69,-6,5.69,10,43,3,301,28,4,False
2022-10-28,4260705920010,1,4.29,-7,4.29,10,43,3,301,28,4,False
2022-10-28,4260705920249,1,4.69,-10,4.69,10,43,3,301,28,4,False
2022-10-28,4260705920164,1,7.49,-7,7.49,10,43,3,301,28,4,False
2022-10-28,4260705920096,1,5.59,-5,5.59,10,43,3,301,28,4,False
2022-10-28,4260705920294,3,15.99,-19,47.97,10,43,3,301,28,4,False
2022-10-28,4260705920300,1,15.49,-5,15.49,10,43,3,301,28,4,False
2022-10-28,4260705920324,2,10.99,-16,21.98,10,43,3,301,28,4,False
2022-10-28,4260705920317,1,9.99,-4,9.99,10,43,3,301,28,4,False
2022-10-28,4260705920331,1,8.69,-9,8.69,10,43,3,301,28,4,False
2022-10-28,4260705920416,1,7.19,-10,7.19,10,43,3,301,28,4,False
2022-10-29,4260705920072,1,5.99,-5,5.99,10,43,4,302,29,5,True
2022-10-29,4260705920058,1,3.59,-4,3.59,10,43,4,302,29,5,True
2022-10-29,4260705920065,1,5.69,-7,5.69,10,43,4,302,29,5,True
2022-10-29,4260705920300,1,15.49,-6,15.49,10,43,4,302,29,5,True
2022-10-29,4260705920096,1,5.59,-6,5.59,10,43,4,302,29,5,True
2022-10-29,4260705920119,1,7.99,-9,7.99,10,43,4,302,29,5,True
2022-10-29,4260705920034,1,3.89,-6,3.89,10,43,4,302,29,5,True
2022-10-29,4260705920164,1,7.49,-8,7.49,10,43,4,302,29,5,True
2022-10-29,4260705920249,1,4.69,-11,4.69,10,43,4,302,29,5,True
2022-10-29,4260705920294,3,15.99,-22,47.97,10,43,4,302,29,5,True
2022-10-29,4260705920324,1,10.99,-17,10.99,10,43,4,302,29,5,True
2022-10-29,4260705920423,1,4.99,-8,4.99,10,43,4,302,29,5,True
2022-10-29,4260705920416,1,7.19,-11,7.19,10,43,4,302,29,5,True
2022-10-29,4260705920140,1,8.19,-8,8.19,10,43,4,302,29,5,True
2022-11-01,4260705920362,1,2.99,-1,2.99,11,44,0,305,1,1,False
2022-11-01,4260705920331,1,8.69,-7,8.69,11,44,0,305,1,1,False
2022-11-01,4260705920324,2,10.99,-11,21.98,11,44,0,305,1,1,False
2022-11-01,4260705920317,1,9.99,-4,9.99,11,44,0,305,1,1,False
2022-11-01,4260705920294,2,15.99,-13,31.98,11,44,0,305,1,1,False
2022-11-01,4260705920287,1,45.99,-1,45.99,11,44,0,305,1,1,False
2022-11-01,4260705920249,1,4.69,-7,4.69,11,44,0,305,1,1,False
2022-11-01,4260705920195,2,4.99,-4,9.98,11,44,0,305,1,1,False
2022-11-01,4260705920164,1,7.49,-6,7.49,11,44,0,305,1,1,False
2022-11-01,4260705920133,1,8.99,-1,8.99,11,44,0,305,1,1,False
2022-11-01,4260705920119,1,7.99,-4,7.99,11,44,0,305,1,1,False
2022-11-01,4260705920072,2,5.99,-2,11.98,11,44,0,305,1,1,False
2022-11-01,4260705920232,1,7.99,-1,7.99,11,44,0,305,1,1,False
2022-11-02,4260705920423,1,4.99,-6,4.99,11,44,0,306,2,2,False
2022-11-02,4260705920324,1,10.99,-12,10.99,11,44,0,306,2,2,False
2022-11-02,4260705920249,1,4.69,-8,4.69,11,44,0,306,2,2,False
2022-11-02,4260705920102,1,6.79,-2,6.79,11,44,0,306,2,2,False
2022-11-02,4260705920010,1,4.29,-4,4.29,11,44,0,306,2,2,False
2022-11-02,4260705920416,1,7.19,-7,7.19,11,44,0,306,2,2,False
2022-11-03,4260705920546,1,7.79,-1,7.79,11,44,0,307,3,3,False
2022-11-03,4260705920294,2,15.99,-15,31.98,11,44,0,307,3,3,False
2022-11-03,4260705920423,1,4.99,-7,4.99,11,44,0,307,3,3,False
2022-11-03,4260705920034,1,3.89,-4,3.89,11,44,0,307,3,3,False
2022-11-03,4260705920072,1,5.99,-3,5.99,11,44,0,307,3,3,False
2022-11-03,4260705920010,1,4.29,-5,4.29,11,44,0,307,3,3,False
2022-11-03,4260705920102,1,6.79,-3,6.79,11,44,0,307,3,3,False
2022-11-04,4260705920089,1,2.99,-1,2.99,11,44,0,308,4,4,False
2022-11-04,4260705920065,3,5.69,-8,17.07,11,44,0,308,4,4,False
2022-11-04,4260705920010,1,4.29,-6,4.29,11,44,0,308,4,4,False
2022-11-04,4260705920102,1,6.79,-4,6.79,11,44,0,308,4,4,False
2022-11-04,4260705920539,1,7.99,-1,7.99,11,44,0,308,4,4,False
2022-11-04,4260705920522,2,6.49,-2,12.98,11,44,0,308,4,4,False
2022-11-04,4260705920119,3,7.99,-7,23.97,11,44,0,308,4,4,False
2022-11-04,4260705920546,1,7.79,-2,7.79,11,44,0,308,4,4,False
2022-11-04,4260705920416,1,7.19,-8,7.19,11,44,0,308,4,4,False
2022-11-04,4260705920324,2,10.99,-14,21.98,11,44,0,308,4,4,False
2022-11-04,4260705920317,1,9.99,-5,9.99,11,44,0,308,4,4,False
2022-11-04,4260705920300,1,15.49,-4,15.49,11,44,0,308,4,4,False
2022-11-04,4260705920294,1,15.99,-16,15.99,11,44,0,308,4,4,False
2022-11-04,4260705920249,3,4.69,-11,14.07,11,44,0,308,4,4,False
2022-11-04,4260705920164,1,7.49,-7,7.49,11,44,0,308,4,4,False
2022-11-04,4260705920423,1,4.99,-8,4.99,11,44,0,308,4,4,False
2022-11-05,4260705920294,3,15.99,-19,47.97,11,44,0,309,5,5,True
2022-11-05,4260705920249,3,4.69,-14,14.07,11,44,0,309,5,5,True
2022-11-05,4260705920157,1,7.49,-6,7.49,11,44,0,309,5,5,True
2022-11-05,4260705920140,1,8.19,-4,8.19,11,44,0,309,5,5,True
2022-11-05,4260705920102,1,6.79,-5,6.79,11,44,0,309,5,5,True
2022-11-05,4260705920119,3,7.99,-10,23.97,11,44,0,309,5,5,True
2022-11-05,4260705920317,1,9.99,-6,9.99,11,44,0,309,5,5,True
2022-11-05,4260705920300,1,15.49,-5,15.49,11,44,0,309,5,5,True
2022-11-05,4260705920133,1,8.99,-2,8.99,11,44,0,309,5,5,True
2022-11-05,4260705920324,2,10.99,-16,21.98,11,44,0,309,5,5,True
2022-11-05,4260705920416,2,7.19,-10,14.38,11,44,0,309,5,5,True
2022-11-05,4260705920034,1,3.89,-5,3.89,11,44,0,309,5,5,True
2022-11-05,4260705920072,2,5.99,-5,11.98,11,44,0,309,5,5,True
2022-11-05,4260705920423,2,4.99,-10,9.98,11,44,0,309,5,5,True
2022-11-05,4260705920522,4,6.49,-6,25.96,11,44,0,309,5,5,True
2022-11-05,4260705920546,2,7.79,-4,15.58,11,44,0,309,5,5,True
2022-11-05,4260705920560,1,3.99,-1,3.99,11,44,0,309,5,5,True
2022-11-05,4260705920096,1,5.59,-4,5.59,11,44,0,309,5,5,True
2022-11-05,4260705920065,2,5.69,-10,11.38,11,44,0,309,5,5,True
2022-11-05,4260705920027,1,3.89,-4,3.89,11,44,0,309,5,5,True
2022-11-05,4260705920362,1,2.99,-2,2.99,11,44,0,309,5,5,True
2022-11-07,4260705920102,1,6.79,-6,6.79,11,45,0,311,7,0,False
2022-11-07,4260705920294,1,15.99,-20,15.99,11,45,0,311,7,0,False
2022-11-07,4260705920034,1,3.89,-6,3.89,11,45,0,311,7,0,False
2022-11-07,4260705920119,1,7.99,-11,7.99,11,45,0,311,7,0,False
2022-11-07,4260705920249,1,4.69,-15,4.69,11,45,0,311,7,0,False
2022-11-08,4260705920034,1,3.89,-5,3.89,11,45,1,312,8,1,False
2022-11-08,4260705920591,1,10.49,-1,10.49,11,45,1,312,8,1,False
2022-11-08,4260705920072,1,5.99,-1,5.99,11,45,1,312,8,1,False
2022-11-08,4260705920522,1,6.49,-1,6.49,11,45,1,312,8,1,False
2022-11-08,4260705920010,1,4.29,-4,4.29,11,45,1,312,8,1,False
2022-11-08,4260705920096,1,5.59,-4,5.59,11,45,1,312,8,1,False
2022-11-08,4260705920324,1,10.99,-10,10.99,11,45,1,312,8,1,False
2022-11-08,4260705920119,1,7.99,-5,7.99,11,45,1,312,8,1,False
2022-11-08,4260705920164,1,7.49,-6,7.49,11,45,1,312,8,1,False
2022-11-08,4260705920249,1,4.69,-8,4.69,11,45,1,312,8,1,False
2022-11-08,4260705920416,1,7.19,-7,7.19,11,45,1,312,8,1,False
2022-11-08,4260705920423,1,4.99,-6,4.99,11,45,1,312,8,1,False
2022-11-08,4260705920102,1,6.79,-3,6.79,11,45,1,312,8,1,False
2022-11-09,4260705920423,1,4.99,-7,4.99,11,45,1,313,9,2,False
2022-11-09,4260705920416,1,7.19,-8,7.19,11,45,1,313,9,2,False
2022-11-09,4260705920010,1,4.29,-5,4.29,11,45,1,313,9,2,False
2022-11-09,4260705920034,1,3.89,-6,3.89,11,45,1,313,9,2,False
2022-11-09,4260705920089,1,2.99,-1,2.99,11,45,1,313,9,2,False
2022-11-09,4260705920119,1,7.99,-6,7.99,11,45,1,313,9,2,False
2022-11-09,4260705920294,2,15.99,-14,31.98,11,45,1,313,9,2,False
2022-11-09,4260705920324,2,10.99,-12,21.98,11,45,1,313,9,2,False
2022-11-09,4260705920072,1,5.99,-2,5.99,11,45,1,313,9,2,False
2022-11-10,4260705920294,1,15.99,-15,15.99,11,45,1,314,10,3,False
2022-11-10,4260705920416,1,7.19,-9,7.19,11,45,1,314,10,3,False
2022-11-10,4260705920423,1,4.99,-8,4.99,11,45,1,314,10,3,False
2022-11-10,4260705920324,2,10.99,-14,21.98,11,45,1,314,10,3,False
2022-11-10,4260705920249,1,4.69,-9,4.69,11,45,1,314,10,3,False
2022-11-10,4260705920010,1,4.29,-6,4.29,11,45,1,314,10,3,False
2022-11-10,4260705920102,1,6.79,-4,6.79,11,45,1,314,10,3,False
2022-11-10,4260705920072,1,5.99,-3,5.99,11,45,1,314,10,3,False
2022-11-10,4260705920034,1,3.89,-7,3.89,11,45,1,314,10,3,False
2022-11-10,4260705920515,1,5.49,-1,5.49,11,45,1,314,10,3,False
2022-11-10,4260705920119,1,7.99,-7,7.99,11,45,1,314,10,3,False
2022-11-11,4260705920157,1,7.49,-6,7.49,11,45,1,315,11,4,False
2022-11-11,4260705920416,1,7.19,-10,7.19,11,45,1,315,11,4,False
2022-11-11,4260705920065,3,5.69,-8,17.07,11,45,1,315,11,4,False
2022-11-11,4260705920294,1,15.99,-16,15.99,11,45,1,315,11,4,False
2022-11-11,4260705920249,3,4.69,-12,14.07,11,45,1,315,11,4,False
2022-11-11,4260705920164,1,7.49,-7,7.49,11,45,1,315,11,4,False
2022-11-11,4260705920119,1,7.99,-8,7.99,11,45,1,315,11,4,False
2022-11-11,4260705920522,1,6.49,-2,6.49,11,45,1,315,11,4,False
2022-11-11,4260705920010,1,4.29,-7,4.29,11,45,1,315,11,4,False
2022-11-11,4260705920324,2,10.99,-16,21.98,11,45,1,315,11,4,False
2022-11-11,4260705920584,1,8.99,-1,8.99,11,45,1,315,11,4,False
2022-11-11,4260705920560,1,3.99,-1,3.99,11,45,1,315,11,4,False
2022-11-11,4260705920096,1,5.59,-5,5.59,11,45,1,315,11,4,False
2022-11-11,4260705920546,1,7.79,-1,7.79,11,45,1,315,11,4,False
2022-11-11,4260705920423,1,4.99,-9,4.99,11,45,1,315,11,4,False
2022-11-12,4260705920010,1,4.29,-8,4.29,11,45,1,316,12,5,True
2022-11-12,4260705920522,2,6.49,-4,12.98,11,45,1,316,12,5,True
2022-11-12,4260705920508,1,7.79,-1,7.79,11,45,1,316,12,5,True
2022-11-12,4260705920423,1,4.99,-10,4.99,11,45,1,316,12,5,True
2022-11-12,4260705920416,2,7.19,-12,14.38,11,45,1,316,12,5,True
2022-11-12,4260705920324,2,10.99,-18,21.98,11,45,1,316,12,5,True
2022-11-12,4260705920317,1,9.99,-4,9.99,11,45,1,316,12,5,True
2022-11-12,4260705920300,1,15.49,-4,15.49,11,45,1,316,12,5,True
2022-11-12,4260705920034,1,3.89,-8,3.89,11,45,1,316,12,5,True
2022-11-12,4260705920164,1,7.49,-8,7.49,11,45,1,316,12,5,True
2022-11-12,4260705920133,1,8.99,-1,8.99,11,45,1,316,12,5,True
2022-11-12,4260705920119,1,7.99,-9,7.99,11,45,1,316,12,5,True
2022-11-12,4260705920072,1,5.99,-4,5.99,11,45,1,316,12,5,True
2022-11-12,4260705920065,1,5.69,-9,5.69,11,45,1,316,12,5,True
2022-11-12,4260705920058,1,3.59,-3,3.59,11,45,1,316,12,5,True
2022-11-12,4260705920249,2,4.69,-14,9.38,11,45,1,316,12,5,True
2022-11-14,4260705920102,1,6.79,-5,6.79,11,46,1,318,14,0,False
2022-11-14,4260705920034,1,3.89,-9,3.89,11,46,1,318,14,0,False
2022-11-14,4260705920119,1,7.99,-10,7.99,11,46,1,318,14,0,False
2022-11-14,4260705920300,1,15.49,-5,15.49,11,46,1,318,14,0,False
2022-11-14,4260705920416,1,7.19,-13,7.19,11,46,1,318,14,0,False
2022-11-14,4260705920522,1,6.49,-5,6.49,11,46,1,318,14,0,False
2022-11-14,4260705920324,2,10.99,-20,21.98,11,46,1,318,14,0,False
2022-11-15,4260705920102,1,6.79,-3,6.79,11,46,2,319,15,1,False
2022-11-15,4260705920522,1,6.49,-2,6.49,11,46,2,319,15,1,False
2022-11-15,4260705920416,1,7.19,-8,7.19,11,46,2,319,15,1,False
2022-11-15,4260705920294,1,15.99,-12,15.99,11,46,2,319,15,1,False
2022-11-15,4260705920249,1,4.69,-7,4.69,11,46,2,319,15,1,False
2022-11-15,4260705920119,1,7.99,-5,7.99,11,46,2,319,15,1,False
2022-11-16,4260705920300,1,15.49,-5,15.49,11,46,2,320,16,2,False
2022-11-16,4260705920423,1,4.99,-6,4.99,11,46,2,320,16,2,False
2022-11-16,4260705920164,1,7.49,-6,7.49,11,46,2,320,16,2,False
2022-11-16,4260705920294,1,15.99,-13,15.99,11,46,2,320,16,2,False
2022-11-16,4260705920034,1,3.89,-5,3.89,11,46,2,320,16,2,False
2022-11-16,4260705920010,1,4.29,-4,4.29,11,46,2,320,16,2,False
2022-11-16,4260705920119,1,7.99,-6,7.99,11,46,2,320,16,2,False
2022-11-17,4260705920416,2,7.19,-10,14.38,11,46,2,321,17,3,False
2022-11-17,4260705920010,1,4.29,-5,4.29,11,46,2,321,17,3,False
2022-11-17,4260705920072,1,5.99,-1,5.99,11,46,2,321,17,3,False
2022-11-17,4260705920522,1,6.49,-3,6.49,11,46,2,321,17,3,False
2022-11-17,4260705920515,1,5.49,-1,5.49,11,46,2,321,17,3,False
2022-11-17,4260705920423,1,4.99,-7,4.99,11,46,2,321,17,3,False
2022-11-17,4260705920409,1,17.49,-4,17.49,11,46,2,321,17,3,False
2022-11-17,4260705920324,2,10.99,-13,21.98,11,46,2,321,17,3,False
2022-11-17,4260705920287,1,45.99,-1,45.99,11,46,2,321,17,3,False
2022-11-17,4260705920249,1,4.69,-8,4.69,11,46,2,321,17,3,False
2022-11-17,4260705920294,2,15.99,-15,31.98,11,46,2,321,17,3,False
2022-11-17,4260705920577,1,63.99,-1,63.99,11,46,2,321,17,3,False
2022-11-17,4260705920553,1,4.49,-1,4.49,11,46,2,321,17,3,False
2022-11-17,4260705920225,1,3.29,-3,3.29,11,46,2,321,17,3,False
2022-11-17,4260705920096,1,5.59,-4,5.59,11,46,2,321,17,3,False
2022-11-17,4260705920102,1,6.79,-4,6.79,11,46,2,321,17,3,False
2022-11-17,4260705920218,1,5.99,-1,5.99,11,46,2,321,17,3,False
2022-11-17,4260705920164,1,7.49,-7,7.49,11,46,2,321,17,3,False
2022-11-17,4260705920195,2,4.99,-4,9.98,11,46,2,321,17,3,False
2022-11-17,4260705920201,2,5.99,-2,11.98,11,46,2,321,17,3,False
2022-11-17,4260705920119,1,7.99,-7,7.99,11,46,2,321,17,3,False
2022-11-18,4260705920010,1,4.29,-6,4.29,11,46,2,322,18,4,False
2022-11-18,4260705920294,1,15.99,-16,15.99,11,46,2,322,18,4,False
2022-11-18,4260705920324,1,10.99,-14,10.99,11,46,2,322,18,4,False
2022-11-18,4260705920362,1,2.99,-1,2.99,11,46,2,322,18,4,False
2022-11-18,4260705920539,1,7.99,-1,7.99,11,46,2,322,18,4,False
2022-11-18,4260705920546,1,7.79,-1,7.79,11,46,2,322,18,4,False
2022-11-19,4260705920157,1,7.49,-6,7.49,11,46,2,323,19,5,True
2022-11-19,4260705920140,1,8.19,-4,8.19,11,46,2,323,19,5,True
2022-11-19,4260705920164,1,7.49,-8,7.49,11,46,2,323,19,5,True
2022-11-19,4260705920010,1,4.29,-7,4.29,11,46,2,323,19,5,True
2022-11-19,4260705920416,1,7.19,-11,7.19,11,46,2,323,19,5,True
2022-11-19,4260705920072,1,5.99,-2,5.99,11,46,2,323,19,5,True
2022-11-19,4260705920300,1,15.49,-6,15.49,11,46,2,323,19,5,True
2022-11-19,4260705920331,1,8.69,-7,8.69,11,46,2,323,19,5,True
2022-11-19,4260705920324,1,10.99,-15,10.99,11,46,2,323,19,5,True
2022-11-19,4260705920294,1,15.99,-17,15.99,11,46,2,323,19,5,True
2022-11-19,4260705920423,1,4.99,-8,4.99,11,46,2,323,19,5,True
2022-11-19,4260705920522,1,6.49,-4,6.49,11,46,2,323,19,5,True
2022-11-19,4260705920027,1,3.89,-4,3.89,11,46,2,323,19,5,True
2022-11-19,4260705920119,1,7.99,-8,7.99,11,46,2,323,19,5,True
2022-11-21,4260705920072,1,5.99,-3,5.99,11,47,2,325,21,0,False
2022-11-21,4260705920119,1,7.99,-9,7.99,11,47,2,325,21,0,False
2022-11-21,4260705920324,2,10.99,-17,21.98,11,47,2,325,21,0,False
2022-11-21,4260705920416,1,7.19,-12,7.19,11,47,2,325,21,0,False
2022-11-21,4260705920423,1,4.99,-9,4.99,11,47,2,325,21,0,False
