Date,StoreID,ProductID,Quantity,Price,Quantity_perWeek,Price_Total_perOrder
20220620,4051653300272,4260705920003,"1,000","3,29","-23,000","3,29"
20220620,4051653300272,4260705920027,"1,000","3,49","-34,000","3,49"
20220620,4051653300272,4260705920034,"1,000","3,29","-40,000","3,29"
20220620,4051653300272,4260705920065,"1,000","5,49","-26,000","5,49"
20220620,4051653300272,4260705920072,"1,000","5,49","-70,000","5,49"
20220620,4051653300272,4260705920096,"1,000","5,49","-38,000","5,49"
20220620,4051653300272,4260705920102,"1,000","6,59","-53,000","6,59"
20220620,4051653300272,4260705920157,"1,000","7,39","-56,000","7,39"
20220620,4051653300272,4260705920164,"1,000","7,39","-54,000","7,39"
20220620,4051653300272,4260705920225,"1,000","3,29","-13,000","3,29"
20220620,4051653300272,4260705920249,"3,000","3,99","-91,000","11,97"
20220620,4051653300272,4260705920294,"5,000","14,99","-139,000","74,95"
20220620,4051653300272,4260705920300,"1,000","14,99","-50,000","14,99"
20220620,4051653300272,4260705920317,"2,000","9,99","-55,000","19,98"
20220620,4051653300272,4260705920324,"3,000","9,99","-87,000","29,97"
20220620,4051653300272,4260705920331,"1,000","8,49","-19,000","8,49"
20220620,4051653300272,4260705920362,"1,000","2,99","-10,000","2,99"
20220620,4051653300272,4260705920409,"2,000","16,49","-22,000","32,98"
20220620,4051653300272,4260705920416,"2,000","5,99","-79,000","11,98"
20220620,4051653300272,4260705920423,"2,000","4,99","-35,000","9,98"
20220621,4051653300272,4260705920003,"1,000","3,29","-24,000","3,29"
20220621,4051653300272,4260705920010,"1,000","3,99","-44,000","3,99"
20220621,4051653300272,4260705920027,"1,000","3,49","-35,000","3,49"
20220621,4051653300272,4260705920034,"1,000","3,29","-41,000","3,29"
20220621,4051653300272,4260705920065,"1,000","5,49","-27,000","5,49"
20220621,4051653300272,4260705920072,"2,000","5,49","-72,000","10,98"
20220621,4051653300272,4260705920096,"1,000","5,49","-39,000","5,49"
20220621,4051653300272,4260705920102,"2,000","6,59","-55,000","13,18"
20220621,4051653300272,4260705920157,"1,000","7,39","-57,000","7,39"
20220621,4051653300272,4260705920164,"2,000","7,39","-56,000","14,78"
20220621,4051653300272,4260705920249,"2,000","3,99","-93,000","7,98"
20220621,4051653300272,4260705920294,"2,000","14,99","-141,000","29,98"
