Date,StoreID,ProductID,Quantity,Price,Quantity_perWeek,Price_Total_perOrder
20221114,4051653300272,4260705920010,"1,000","4,29","-9,000","4,29"
20221114,4051653300272,4260705920096,"1,000","5,59","-7,000","5,59"
20221114,4051653300272,4260705920249,"1,000","4,69","-9,000","4,69"
20221114,4051653300272,4260705920294,"3,000","15,99","-19,000","47,97"
20221114,4051653300272,4260705920324,"2,000","10,99","-12,000","21,98"
20221114,4051653300272,4260705920331,"1,000","8,69","-4,000","8,69"
20221114,4051653300272,4260705920416,"2,000","7,19","-10,000","14,38"
20221114,4051653300272,4260705920522,"2,000","6,49","-4,000","12,98"
20221114,4051653300272,4260705920553,"1,000","4,49","-2,000","4,49"
20221114,4051653300272,4260705920584,"1,000","8,99","-3,000","8,99"
20221115,4051653300272,4260705920034,"1,000","3,89","-1,000","3,89"
20221115,4051653300272,4260705920089,"1,000","2,99","-1,000","2,99"
20221115,4051653300272,4260705920119,"1,000","7,99","-1,000","7,99"
20221115,4051653300272,4260705920249,"1,000","4,69","-2,000","4,69"
20221115,4051653300272,4260705920294,"1,000","15,99","-4,000","15,99"
20221115,4051653300272,4260705920300,"1,000","15,49","-1,000","15,49"
20221115,4051653300272,4260705920324,"2,000","10,99","-4,000","21,98"
20221115,4051653300272,4260705920331,"1,000","8,69","-2,000","8,69"
20221115,4051653300272,4260705920393,"1,000","2,99","-1,000","2,99"
20221115,4051653300272,4260705920423,"1,000","4,99","-1,000","4,99"
20221115,4051653300272,4260705920515,"1,000","5,49","-1,000","5,49"
20221115,4051653300272,4260705920522,"2,000","6,49","-4,000","12,98"
20221115,4051653300272,4260705920560,"1,000","3,99","-1,000","3,99"
20221115,4051653300272,4260705920584,"1,000","8,99","-2,000","8,99"
20221116,4051653300272,4260705920010,"1,000","4,29","-2,000","4,29"
20221116,4051653300272,4260705920072,"1,000","5,99","-1,000","5,99"
20221116,4051653300272,4260705920089,"1,000","2,99","-2,000","2,99"
20221116,4051653300272,4260705920096,"1,000","5,59","-2,000","5,59"
20221116,4051653300272,4260705920102,"1,000","6,79","-1,000","6,79"
20221116,4051653300272,4260705920164,"1,000","7,49","-1,000","7,49"
20221116,4051653300272,4260705920225,"1,000","3,29","-1,000","3,29"
20221116,4051653300272,4260705920249,"1,000","4,69","-3,000","4,69"
20221116,4051653300272,4260705920294,"1,000","15,99","-5,000","15,99"
20221116,4051653300272,4260705920300,"1,000","15,49","-2,000","15,49"
20221116,4051653300272,4260705920324,"2,000","10,99","-6,000","21,98"
20221116,4051653300272,4260705920331,"1,000","8,69","-3,000","8,69"
20221116,4051653300272,4260705920416,"2,000","7,19","-4,000","14,38"
20221116,4051653300272,4260705920423,"1,000","4,99","-2,000","4,99"
20221116,4051653300272,4260705920515,"1,000","5,49","-2,000","5,49"
20221116,4051653300272,4260705920522,"2,000","6,49","-6,000","12,98"
20221116,4051653300272,4260705920553,"1,000","4,49","-2,000","4,49"
20221116,4051653300272,4260705920560,"1,000","3,99","-2,000","3,99"
20221117,4051653300272,4260705920010,"1,000","4,29","-3,000","4,29"
20221117,4051653300272,4260705920034,"1,000","3,89","-2,000","3,89"
20221117,4051653300272,4260705920072,"1,000","5,99","-2,000","5,99"
20221117,4051653300272,4260705920096,"1,000","5,59","-3,000","5,59"
20221117,4051653300272,4260705920102,"1,000","6,79","-2,000","6,79"
20221117,4051653300272,4260705920119,"1,000","7,99","-2,000","7,99"
20221117,4051653300272,4260705920164,"1,000","7,49","-2,000","7,49"
20221117,4051653300272,4260705920249,"1,000","4,69","-4,000","4,69"
20221117,4051653300272,4260705920294,"2,000","15,99","-7,000","31,98"
20221117,4051653300272,4260705920300,"1,000","15,49","-3,000","15,49"
20221117,4051653300272,4260705920317,"1,000","9,99","-1,000","9,99"
20221117,4051653300272,4260705920331,"1,000","8,69","-4,000","8,69"
20221117,4051653300272,4260705920416,"2,000","7,19","-6,000","14,38"
20221117,4051653300272,4260705920522,"1,000","6,49","-7,000","6,49"
20221117,4051653300272,4260705920607,"1,000","12,49","-1,000","12,49"
20221118,4051653300272,4260705920003,"2,000","3,39","-2,000","6,78"
20221118,4051653300272,4260705920010,"2,000","4,29","-5,000","8,58"
20221118,4051653300272,4260705920027,"1,000","3,89","-1,000","3,89"
20221118,4051653300272,4260705920034,"1,000","3,89","-3,000","3,89"
20221118,4051653300272,4260705920041,"1,000","4,89","-1,000","4,89"
20221118,4051653300272,4260705920058,"2,000","3,59","-2,000","7,18"
20221118,4051653300272,4260705920065,"2,000","5,69","-2,000","11,38"
20221118,4051653300272,4260705920072,"1,000","5,99","-3,000","5,99"
20221118,4051653300272,4260705920096,"1,000","5,59","-4,000","5,59"
20221118,4051653300272,4260705920102,"1,000","6,79","-3,000","6,79"
20221118,4051653300272,4260705920119,"1,000","7,99","-3,000","7,99"
20221118,4051653300272,4260705920140,"1,000","8,19","-1,000","8,19"
20221118,4051653300272,4260705920157,"1,000","7,49","-1,000","7,49"
20221118,4051653300272,4260705920164,"2,000","7,49","-4,000","14,98"
20221118,4051653300272,4260705920171,"1,000","8,29","-1,000","8,29"
20221118,4051653300272,4260705920249,"4,000","4,69","-8,000","18,76"
20221118,4051653300272,4260705920294,"4,000","15,99","-11,000","63,96"
20221118,4051653300272,4260705920300,"1,000","15,49","-4,000","15,49"
20221118,4051653300272,4260705920317,"1,000","9,99","-2,000","9,99"
20221118,4051653300272,4260705920324,"2,000","10,99","-8,000","21,98"
20221118,4051653300272,4260705920331,"1,000","8,69","-5,000","8,69"
20221118,4051653300272,4260705920416,"1,000","7,19","-7,000","7,19"
20221118,4051653300272,4260705920423,"4,000","4,99","-6,000","19,96"
20221118,4051653300272,4260705920515,"1,000","5,49","-3,000","5,49"
20221118,4051653300272,4260705920522,"1,000","6,49","-8,000","6,49"
20221118,4051653300272,4260705920539,"1,000","7,99","-1,000","7,99"
20221118,4051653300272,4260705920546,"2,000","7,79","-2,000","15,58"
20221118,4051653300272,4260705920584,"2,000","8,99","-4,000","17,98"
20221119,4051653300272,4260705920010,"1,000","4,29","-6,000","4,29"
20221119,4051653300272,4260705920034,"1,000","3,89","-4,000","3,89"
20221119,4051653300272,4260705920058,"1,000","3,59","-3,000","3,59"
20221119,4051653300272,4260705920065,"1,000","5,69","-3,000","5,69"
20221119,4051653300272,4260705920072,"2,000","5,99","-5,000","11,98"
20221119,4051653300272,4260705920119,"1,000","7,99","-4,000","7,99"
20221119,4051653300272,4260705920157,"1,000","7,49","-2,000","7,49"
20221119,4051653300272,4260705920164,"1,000","7,49","-5,000","7,49"
20221119,4051653300272,4260705920249,"1,000","4,69","-9,000","4,69"
20221119,4051653300272,4260705920294,"1,000","15,99","-12,000","15,99"
20221119,4051653300272,4260705920317,"1,000","9,99","-3,000","9,99"
20221119,4051653300272,4260705920324,"3,000","10,99","-11,000","32,97"
20221119,4051653300272,4260705920331,"1,000","8,69","-6,000","8,69"
20221119,4051653300272,4260705920508,"1,000","7,79","-1,000","7,79"
20221119,4051653300272,4260705920546,"1,000","7,79","-3,000","7,79"
20221119,4051653300272,4260705920607,"2,000","12,49","-3,000","24,98"
20221114,4051653300319,4260705920034,"1,000","3,89","-9,000","3,89"
20221114,4051653300319,4260705920102,"1,000","6,79","-5,000","6,79"
20221114,4051653300319,4260705920119,"1,000","7,99","-10,000","7,99"
20221114,4051653300319,4260705920300,"1,000","15,49","-5,000","15,49"
20221114,4051653300319,4260705920324,"2,000","10,99","-20,000","21,98"
20221114,4051653300319,4260705920416,"1,000","7,19","-13,000","7,19"
20221114,4051653300319,4260705920522,"1,000","6,49","-5,000","6,49"
20221115,4051653300319,4260705920102,"1,000","6,79","-3,000","6,79"
20221115,4051653300319,4260705920119,"1,000","7,99","-5,000","7,99"
20221115,4051653300319,4260705920249,"1,000","4,69","-7,000","4,69"
20221115,4051653300319,4260705920294,"1,000","15,99","-12,000","15,99"
20221115,4051653300319,4260705920416,"1,000","7,19","-8,000","7,19"
20221115,4051653300319,4260705920522,"1,000","6,49","-2,000","6,49"
20221116,4051653300319,4260705920010,"1,000","4,29","-4,000","4,29"
20221116,4051653300319,4260705920034,"1,000","3,89","-5,000","3,89"
20221116,4051653300319,4260705920119,"1,000","7,99","-6,000","7,99"
20221116,4051653300319,4260705920164,"1,000","7,49","-6,000","7,49"
20221116,4051653300319,4260705920294,"1,000","15,99","-13,000","15,99"
20221116,4051653300319,4260705920300,"1,000","15,49","-5,000","15,49"
20221116,4051653300319,4260705920423,"1,000","4,99","-6,000","4,99"
20221117,4051653300319,4260705920010,"1,000","4,29","-5,000","4,29"
20221117,4051653300319,4260705920072,"1,000","5,99","-1,000","5,99"
20221117,4051653300319,4260705920096,"1,000","5,59","-4,000","5,59"
20221117,4051653300319,4260705920102,"1,000","6,79","-4,000","6,79"
20221117,4051653300319,4260705920119,"1,000","7,99","-7,000","7,99"
20221117,4051653300319,4260705920164,"1,000","7,49","-7,000","7,49"
20221117,4051653300319,4260705920195,"2,000","4,99","-4,000","9,98"
20221117,4051653300319,4260705920201,"2,000","5,99","-2,000","11,98"
20221117,4051653300319,4260705920218,"1,000","5,99","-1,000","5,99"
20221117,4051653300319,4260705920225,"1,000","3,29","-3,000","3,29"
20221117,4051653300319,4260705920249,"1,000","4,69","-8,000","4,69"
20221117,4051653300319,4260705920287,"1,000","45,99","-1,000","45,99"
20221117,4051653300319,4260705920294,"2,000","15,99","-15,000","31,98"
20221117,4051653300319,4260705920324,"2,000","10,99","-13,000","21,98"
20221117,4051653300319,4260705920409,"1,000","17,49","-4,000","17,49"
20221117,4051653300319,4260705920416,"2,000","7,19","-10,000","14,38"
20221117,4051653300319,4260705920423,"1,000","4,99","-7,000","4,99"
20221117,4051653300319,4260705920515,"1,000","5,49","-1,000","5,49"
20221117,4051653300319,4260705920522,"1,000","6,49","-3,000","6,49"
20221117,4051653300319,4260705920553,"1,000","4,49","-1,000","4,49"
20221117,4051653300319,4260705920577,"1,000","63,99","-1,000","63,99"
20221118,4051653300319,4260705920010,"1,000","4,29","-6,000","4,29"
20221118,4051653300319,4260705920294,"1,000","15,99","-16,000","15,99"
20221118,4051653300319,4260705920324,"1,000","10,99","-14,000","10,99"
20221118,4051653300319,4260705920362,"1,000","2,99","-1,000","2,99"
20221118,4051653300319,4260705920539,"1,000","7,99","-1,000","7,99"
20221118,4051653300319,4260705920546,"1,000","7,79","-1,000","7,79"
20221119,4051653300319,4260705920010,"1,000","4,29","-7,000","4,29"
20221119,4051653300319,4260705920027,"1,000","3,89","-4,000","3,89"
20221119,4051653300319,4260705920072,"1,000","5,99","-2,000","5,99"
20221119,4051653300319,4260705920119,"1,000","7,99","-8,000","7,99"
20221119,4051653300319,4260705920140,"1,000","8,19","-4,000","8,19"
20221119,4051653300319,4260705920157,"1,000","7,49","-6,000","7,49"
20221119,4051653300319,4260705920164,"1,000","7,49","-8,000","7,49"
20221119,4051653300319,4260705920294,"1,000","15,99","-17,000","15,99"
20221119,4051653300319,4260705920300,"1,000","15,49","-6,000","15,49"
20221119,4051653300319,4260705920324,"1,000","10,99","-15,000","10,99"
20221119,4051653300319,4260705920331,"1,000","8,69","-7,000","8,69"
20221119,4051653300319,4260705920416,"1,000","7,19","-11,000","7,19"
20221119,4051653300319,4260705920423,"1,000","4,99","-8,000","4,99"
20221119,4051653300319,4260705920522,"1,000","6,49","-4,000","6,49"
