Date,StoreID,ProductID,Quantity,Price,Quantity_perWeek,Price_Total_perOrder
20221107,4051653300272,4260705920010,"1,000","4,29","-5,000","4,29"
20221107,4051653300272,4260705920034,"1,000","3,89","-3,000","3,89"
20221107,4051653300272,4260705920072,"1,000","5,99","-4,000","5,99"
20221107,4051653300272,4260705920089,"1,000","2,99","-2,000","2,99"
20221107,4051653300272,4260705920096,"1,000","5,59","-5,000","5,59"
20221107,4051653300272,4260705920102,"1,000","6,79","-6,000","6,79"
20221107,4051653300272,4260705920119,"1,000","7,99","-6,000","7,99"
20221107,4051653300272,4260705920164,"1,000","7,49","-6,000","7,49"
20221107,4051653300272,4260705920225,"1,000","3,29","-5,000","3,29"
20221107,4051653300272,4260705920249,"1,000","4,69","-7,000","4,69"
20221107,4051653300272,4260705920300,"1,000","15,49","-7,000","15,49"
20221107,4051653300272,4260705920324,"2,000","10,99","-12,000","21,98"
20221107,4051653300272,4260705920393,"1,000","2,99","-3,000","2,99"
20221107,4051653300272,4260705920416,"2,000","7,19","-8,000","14,38"
20221107,4051653300272,4260705920423,"1,000","4,99","-5,000","4,99"
20221107,4051653300272,4260705920515,"1,000","5,49","-2,000","5,49"
20221107,4051653300272,4260705920584,"1,000","8,99","-1,000","8,99"
20221108,4051653300272,4260705920010,"1,000","4,29","-2,000","4,29"
20221108,4051653300272,4260705920034,"1,000","3,89","-2,000","3,89"
20221108,4051653300272,4260705920072,"1,000","5,99","-2,000","5,99"
20221108,4051653300272,4260705920089,"1,000","2,99","-2,000","2,99"
20221108,4051653300272,4260705920096,"1,000","5,59","-2,000","5,59"
20221108,4051653300272,4260705920102,"1,000","6,79","-2,000","6,79"
20221108,4051653300272,4260705920119,"1,000","7,99","-2,000","7,99"
20221108,4051653300272,4260705920164,"1,000","7,49","-2,000","7,49"
20221108,4051653300272,4260705920249,"1,000","4,69","-2,000","4,69"
20221108,4051653300272,4260705920294,"3,000","15,99","-3,000","47,97"
20221108,4051653300272,4260705920300,"1,000","15,49","-2,000","15,49"
20221108,4051653300272,4260705920324,"2,000","10,99","-4,000","21,98"
20221108,4051653300272,4260705920416,"2,000","7,19","-4,000","14,38"
20221108,4051653300272,4260705920423,"1,000","4,99","-2,000","4,99"
20221108,4051653300272,4260705920522,"1,000","6,49","-1,000","6,49"
20221108,4051653300272,4260705920553,"1,000","4,49","-1,000","4,49"
20221108,4051653300272,4260705920591,"1,000","10,49","-1,000","10,49"
20221109,4051653300272,4260705920010,"1,000","4,29","-3,000","4,29"
20221109,4051653300272,4260705920034,"1,000","3,89","-3,000","3,89"
20221109,4051653300272,4260705920072,"1,000","5,99","-3,000","5,99"
20221109,4051653300272,4260705920089,"1,000","2,99","-3,000","2,99"
20221109,4051653300272,4260705920096,"1,000","5,59","-3,000","5,59"
20221109,4051653300272,4260705920102,"1,000","6,79","-3,000","6,79"
20221109,4051653300272,4260705920119,"1,000","7,99","-3,000","7,99"
20221109,4051653300272,4260705920164,"1,000","7,49","-3,000","7,49"
20221109,4051653300272,4260705920225,"1,000","3,29","-2,000","3,29"
20221109,4051653300272,4260705920249,"1,000","4,69","-3,000","4,69"
20221109,4051653300272,4260705920294,"4,000","15,99","-7,000","63,96"
20221109,4051653300272,4260705920300,"1,000","15,49","-3,000","15,49"
20221109,4051653300272,4260705920324,"2,000","10,99","-6,000","21,98"
20221109,4051653300272,4260705920393,"1,000","2,99","-2,000","2,99"
20221109,4051653300272,4260705920416,"1,000","7,19","-5,000","7,19"
20221109,4051653300272,4260705920423,"1,000","4,99","-3,000","4,99"
20221109,4051653300272,4260705920515,"1,000","5,49","-2,000","5,49"
20221109,4051653300272,4260705920591,"1,000","10,49","-2,000","10,49"
20221110,4051653300272,4260705920010,"1,000","4,29","-4,000","4,29"
20221110,4051653300272,4260705920034,"1,000","3,89","-4,000","3,89"
20221110,4051653300272,4260705920072,"1,000","5,99","-4,000","5,99"
20221110,4051653300272,4260705920096,"1,000","5,59","-4,000","5,59"
20221110,4051653300272,4260705920119,"1,000","7,99","-4,000","7,99"
20221110,4051653300272,4260705920164,"1,000","7,49","-4,000","7,49"
20221110,4051653300272,4260705920249,"1,000","4,69","-4,000","4,69"
20221110,4051653300272,4260705920294,"1,000","15,99","-8,000","15,99"
20221110,4051653300272,4260705920300,"1,000","15,49","-4,000","15,49"
20221110,4051653300272,4260705920331,"1,000","8,69","-1,000","8,69"
20221110,4051653300272,4260705920416,"1,000","7,19","-6,000","7,19"
20221110,4051653300272,4260705920423,"1,000","4,99","-4,000","4,99"
20221110,4051653300272,4260705920591,"1,000","10,49","-3,000","10,49"
20221111,4051653300272,4260705920010,"3,000","4,29","-7,000","12,87"
20221111,4051653300272,4260705920058,"1,000","3,59","-1,000","3,59"
20221111,4051653300272,4260705920072,"1,000","5,99","-5,000","5,99"
20221111,4051653300272,4260705920096,"1,000","5,59","-5,000","5,59"
20221111,4051653300272,4260705920102,"1,000","6,79","-4,000","6,79"
20221111,4051653300272,4260705920119,"1,000","7,99","-5,000","7,99"
20221111,4051653300272,4260705920157,"1,000","7,49","-1,000","7,49"
20221111,4051653300272,4260705920164,"1,000","7,49","-5,000","7,49"
20221111,4051653300272,4260705920225,"1,000","3,29","-3,000","3,29"
20221111,4051653300272,4260705920249,"1,000","4,69","-5,000","4,69"
20221111,4051653300272,4260705920294,"4,000","15,99","-12,000","63,96"
20221111,4051653300272,4260705920300,"1,000","15,49","-5,000","15,49"
20221111,4051653300272,4260705920317,"1,000","9,99","-1,000","9,99"
20221111,4051653300272,4260705920324,"2,000","10,99","-8,000","21,98"
20221111,4051653300272,4260705920331,"1,000","8,69","-2,000","8,69"
20221111,4051653300272,4260705920416,"1,000","7,19","-7,000","7,19"
20221111,4051653300272,4260705920423,"1,000","4,99","-5,000","4,99"
20221111,4051653300272,4260705920430,"1,000","9,49","-1,000","9,49"
