Date,StoreID,ProductID,Quantity,Price,Quantity_perWeek,Price_Total_perOrder
20220725,4051653300272,4260705920010,"1,000","4,29","-49,000","4,29"
20220725,4051653300272,4260705920027,"1,000","3,59","-39,000","3,59"
20220725,4051653300272,4260705920034,"1,000","3,39","-48,000","3,39"
20220725,4051653300272,4260705920058,"1,000","3,59","-43,000","3,59"
20220725,4051653300272,4260705920072,"2,000","5,79","-83,000","11,58"
20220725,4051653300272,4260705920102,"2,000","6,79","-63,000","13,58"
20220725,4051653300272,4260705920119,"1,000","7,99","-51,000","7,99"
20220725,4051653300272,4260705920249,"2,000","4,29","-106,000","8,58"
20220725,4051653300272,4260705920294,"3,000","15,99","-159,000","47,97"
20220725,4051653300272,4260705920300,"2,000","15,49","-61,000","30,98"
20220725,4051653300272,4260705920317,"1,000","9,99","-65,000","9,99"
20220725,4051653300272,4260705920324,"1,000","10,99","-97,000","10,99"
20220725,4051653300272,4260705920393,"1,000","2,99","-9,000","2,99"
20220725,4051653300272,4260705920416,"2,000","5,99","-89,000","11,98"
20220726,4051653300272,4260705920010,"2,000","4,29","-46,000","8,58"
20220726,4051653300272,4260705920027,"1,000","3,59","-35,000","3,59"
20220726,4051653300272,4260705920034,"1,000","3,39","-41,000","3,39"
20220726,4051653300272,4260705920058,"1,000","3,59","-39,000","3,59"
20220726,4051653300272,4260705920072,"3,000","5,79","-74,000","17,37"
20220726,4051653300272,4260705920096,"2,000","5,59","-39,000","11,18"
20220726,4051653300272,4260705920102,"1,000","6,79","-55,000","6,79"
20220726,4051653300272,4260705920119,"1,000","7,99","-47,000","7,99"
20220726,4051653300272,4260705920157,"1,000","7,49","-56,000","7,49"
20220726,4051653300272,4260705920164,"2,000","7,49","-55,000","14,98"
20220726,4051653300272,4260705920249,"2,000","4,29","-92,000","8,58"
20220726,4051653300272,4260705920294,"2,000","15,99","-139,000","31,98"
20220726,4051653300272,4260705920317,"2,000","9,99","-56,000","19,98"
20220726,4051653300272,4260705920324,"2,000","10,99","-87,000","21,98"
20220726,4051653300272,4260705920416,"2,000","5,99","-81,000","11,98"
20220726,4051653300272,4260705920423,"3,000","4,99","-36,000","14,97"
20220727,4051653300272,4260705920010,"1,000","4,29","-47,000","4,29"
20220727,4051653300272,4260705920027,"1,000","3,59","-36,000","3,59"
20220727,4051653300272,4260705920034,"1,000","3,39","-42,000","3,39"
20220727,4051653300272,4260705920058,"1,000","3,59","-40,000","3,59"
20220727,4051653300272,4260705920072,"2,000","5,79","-76,000","11,58"
20220727,4051653300272,4260705920096,"2,000","5,59","-41,000","11,18"
20220727,4051653300272,4260705920102,"2,000","6,79","-57,000","13,58"
20220727,4051653300272,4260705920119,"1,000","7,99","-48,000","7,99"
20220727,4051653300272,4260705920157,"2,000","7,49","-58,000","14,98"
20220727,4051653300272,4260705920164,"2,000","7,49","-57,000","14,98"
20220727,4051653300272,4260705920249,"1,000","4,29","-93,000","4,29"
20220727,4051653300272,4260705920294,"3,000","15,99","-142,000","47,97"
20220727,4051653300272,4260705920300,"1,000","15,49","-52,000","15,49"
20220727,4051653300272,4260705920324,"1,000","10,99","-88,000","10,99"
20220727,4051653300272,4260705920331,"1,000","8,69","-19,000","8,69"
20220727,4051653300272,4260705920362,"1,000","2,99","-11,000","2,99"
20220727,4051653300272,4260705920409,"1,000","17,49","-21,000","17,49"
20220727,4051653300272,4260705920416,"1,000","5,99","-82,000","5,99"
20220727,4051653300272,4260705920423,"1,000","4,99","-37,000","4,99"
20220728,4051653300272,4260705920010,"1,000","4,29","-48,000","4,29"
20220728,4051653300272,4260705920027,"1,000","3,59","-37,000","3,59"
20220728,4051653300272,4260705920034,"1,000","3,39","-43,000","3,39"
20220728,4051653300272,4260705920072,"1,000","5,79","-77,000","5,79"
20220728,4051653300272,4260705920102,"1,000","6,79","-58,000","6,79"
20220728,4051653300272,4260705920119,"1,000","7,99","-49,000","7,99"
20220728,4051653300272,4260705920140,"1,000","8,19","-27,000","8,19"
20220728,4051653300272,4260705920157,"1,000","7,49","-59,000","7,49"
20220728,4051653300272,4260705920249,"1,000","4,29","-94,000","4,29"
20220728,4051653300272,4260705920294,"2,000","15,99","-144,000","31,98"
20220728,4051653300272,4260705920300,"1,000","15,49","-53,000","15,49"
20220728,4051653300272,4260705920324,"3,000","10,99","-91,000","32,97"
20220728,4051653300272,4260705920416,"1,000","5,99","-83,000","5,99"
20220728,4051653300272,4260705920423,"1,000","4,99","-38,000","4,99"
20220729,4051653300272,4260705920010,"1,000","4,29","-49,000","4,29"
20220729,4051653300272,4260705920034,"1,000","3,39","-44,000","3,39"
20220729,4051653300272,4260705920072,"1,000","5,79","-78,000","5,79"
20220729,4051653300272,4260705920096,"1,000","5,59","-42,000","5,59"
20220729,4051653300272,4260705920102,"1,000","6,79","-59,000","6,79"
20220729,4051653300272,4260705920119,"2,000","7,99","-51,000","15,98"
20220729,4051653300272,4260705920157,"1,000","7,49","-60,000","7,49"
20220729,4051653300272,4260705920164,"1,000","7,49","-58,000","7,49"
20220729,4051653300272,4260705920249,"1,000","4,29","-95,000","4,29"
20220729,4051653300272,4260705920294,"4,000","15,99","-148,000","63,96"
20220729,4051653300272,4260705920300,"1,000","15,49","-54,000","15,49"
20220729,4051653300272,4260705920317,"1,000","9,99","-57,000","9,99"
20220729,4051653300272,4260705920324,"3,000","10,99","-94,000","32,97"
20220729,4051653300272,4260705920331,"1,000","8,69","-20,000","8,69"
20220729,4051653300272,4260705920416,"1,000","5,99","-84,000","5,99"
20220729,4051653300272,4260705920423,"1,000","4,99","-39,000","4,99"
20220730,4051653300272,4260705920003,"1,000","3,39","-23,000","3,39"
20220730,4051653300272,4260705920027,"1,000","3,59","-38,000","3,59"
20220730,4051653300272,4260705920034,"2,000","3,39","-46,000","6,78"
20220730,4051653300272,4260705920058,"1,000","3,59","-41,000","3,59"
