Date,StoreID,ProductID,Quantity,Price,Quantity_perWeek,Price_Total_perOrder
20220919,4051653300272,4260705920072,"2,000","5,79","-79,000","11,58"
20220919,4051653300272,4260705920096,"1,000","5,59","-43,000","5,59"
20220919,4051653300272,4260705920102,"1,000","6,79","-62,000","6,79"
20220919,4051653300272,4260705920119,"1,000","7,99","-53,000","7,99"
20220919,4051653300272,4260705920140,"1,000","8,19","-30,000","8,19"
20220919,4051653300272,4260705920157,"1,000","7,49","-64,000","7,49"
20220919,4051653300272,4260705920164,"1,000","7,49","-61,000","7,49"
20220919,4051653300272,4260705920225,"1,000","3,29","-14,000","3,29"
20220919,4051653300272,4260705920249,"2,000","4,29","-101,000","8,58"
20220919,4051653300272,4260705920294,"3,000","15,99","-149,000","47,97"
20220919,4051653300272,4260705920300,"1,000","15,49","-56,000","15,49"
20220919,4051653300272,4260705920324,"4,000","10,99","-103,000","43,96"
20220919,4051653300272,4260705920331,"1,000","8,69","-24,000","8,69"
20220919,4051653300272,4260705920393,"1,000","2,99","-9,000","2,99"
20220919,4051653300272,4260705920409,"1,000","17,49","-25,000","17,49"
20220919,4051653300272,4260705920416,"2,000","5,99","-88,000","11,98"
20220920,4051653300272,4260705920072,"2,000","5,79","-73,000","11,58"
20220920,4051653300272,4260705920096,"1,000","5,59","-39,000","5,59"
20220920,4051653300272,4260705920102,"1,000","6,79","-54,000","6,79"
20220920,4051653300272,4260705920119,"1,000","7,99","-47,000","7,99"
20220920,4051653300272,4260705920164,"1,000","7,49","-55,000","7,49"
20220920,4051653300272,4260705920249,"2,000","4,29","-92,000","8,58"
20220920,4051653300272,4260705920294,"3,000","15,99","-140,000","47,97"
20220920,4051653300272,4260705920300,"1,000","15,49","-51,000","15,49"
20220920,4051653300272,4260705920409,"1,000","17,49","-22,000","17,49"
20220920,4051653300272,4260705920416,"2,000","5,99","-81,000","11,98"
20220921,4051653300272,4260705920096,"1,000","5,59","-40,000","5,59"
20220921,4051653300272,4260705920119,"1,000","7,99","-48,000","7,99"
20220921,4051653300272,4260705920140,"1,000","8,19","-28,000","8,19"
20220921,4051653300272,4260705920157,"1,000","7,49","-57,000","7,49"
20220921,4051653300272,4260705920164,"1,000","7,49","-56,000","7,49"
20220921,4051653300272,4260705920249,"2,000","4,29","-94,000","8,58"
20220921,4051653300272,4260705920294,"4,000","15,99","-144,000","63,96"
20220921,4051653300272,4260705920300,"1,000","15,49","-52,000","15,49"
20220921,4051653300272,4260705920317,"1,000","9,99","-54,000","9,99"
20220921,4051653300272,4260705920324,"1,000","10,99","-89,000","10,99"
20220921,4051653300272,4260705920393,"1,000","2,99","-8,000","2,99"
20220921,4051653300272,4260705920416,"2,000","5,99","-83,000","11,98"
20220922,4051653300272,4260705920072,"2,000","5,79","-75,000","11,58"
20220922,4051653300272,4260705920096,"1,000","5,59","-41,000","5,59"
20220922,4051653300272,4260705920102,"1,000","6,79","-55,000","6,79"
20220922,4051653300272,4260705920140,"1,000","8,19","-29,000","8,19"
20220922,4051653300272,4260705920157,"1,000","7,49","-58,000","7,49"
20220922,4051653300272,4260705920164,"1,000","7,49","-57,000","7,49"
20220922,4051653300272,4260705920249,"2,000","4,29","-96,000","8,58"
20220922,4051653300272,4260705920294,"4,000","15,99","-148,000","63,96"
20220922,4051653300272,4260705920317,"1,000","9,99","-55,000","9,99"
20220922,4051653300272,4260705920324,"3,000","10,99","-92,000","32,97"
