Date,StoreID,ProductID,Quantity,Price,Quantity_perWeek,Price_Total_perOrder
20220813,4051653300272,4260705920119,"1,000","7,99","-51,000","7,99"
20220813,4051653300272,4260705920140,"1,000","8,19","-32,000","8,19"
20220813,4051653300272,4260705920157,"2,000","7,49","-62,000","14,98"
20220813,4051653300272,4260705920164,"1,000","7,49","-59,000","7,49"
20220813,4051653300272,4260705920249,"3,000","4,29","-102,000","12,87"
20220813,4051653300272,4260705920287,"1,000","45,99","-3,000","45,99"
20220813,4051653300272,4260705920294,"2,000","15,99","-153,000","31,98"
20220813,4051653300272,4260705920300,"2,000","15,49","-57,000","30,98"
20220813,4051653300272,4260705920317,"1,000","9,99","-62,000","9,99"
20220813,4051653300272,4260705920324,"4,000","10,99","-99,000","43,96"
20220813,4051653300272,4260705920362,"1,000","2,99","-13,000","2,99"
20220813,4051653300272,4260705920416,"2,000","5,99","-89,000","11,98"
20220813,4051653300272,4260705920423,"1,000","4,99","-38,000","4,99"
