Date,StoreID,ProductID,Quantity,Price,Quantity_perWeek,Price_Total_perOrder
20220718,4051653300272,4260705920003,"1,000","3,39","-28,000","3,39"
20220718,4051653300272,4260705920027,"1,000","3,59","-40,000","3,59"
20220718,4051653300272,4260705920072,"2,000","5,79","-83,000","11,58"
20220718,4051653300272,4260705920096,"2,000","5,59","-44,000","11,18"
20220718,4051653300272,4260705920119,"1,000","7,99","-53,000","7,99"
20220718,4051653300272,4260705920140,"1,000","8,19","-32,000","8,19"
20220718,4051653300272,4260705920157,"2,000","7,49","-65,000","14,98"
20220718,4051653300272,4260705920164,"1,000","7,49","-60,000","7,49"
20220718,4051653300272,4260705920249,"2,000","4,29","-104,000","8,58"
20220718,4051653300272,4260705920294,"3,000","15,99","-159,000","47,97"
20220718,4051653300272,4260705920300,"2,000","15,49","-56,000","30,98"
20220718,4051653300272,4260705920317,"2,000","9,99","-64,000","19,98"
20220718,4051653300272,4260705920324,"1,000","10,99","-101,000","10,99"
20220718,4051653300272,4260705920393,"1,000","2,99","-7,000","2,99"
20220718,4051653300272,4260705920416,"1,000","5,99","-90,000","5,99"
20220719,4051653300272,4260705920003,"1,000","3,39","-24,000","3,39"
20220719,4051653300272,4260705920010,"1,000","4,29","-44,000","4,29"
20220719,4051653300272,4260705920027,"1,000","3,59","-35,000","3,59"
20220719,4051653300272,4260705920034,"2,000","3,39","-41,000","6,78"
20220719,4051653300272,4260705920058,"1,000","3,59","-38,000","3,59"
20220719,4051653300272,4260705920072,"2,000","5,79","-73,000","11,58"
20220719,4051653300272,4260705920089,"1,000","5,39","-20,000","5,39"
20220719,4051653300272,4260705920096,"2,000","5,59","-41,000","11,18"
20220719,4051653300272,4260705920102,"2,000","6,79","-54,000","13,58"
20220719,4051653300272,4260705920119,"1,000","7,99","-47,000","7,99"
20220719,4051653300272,4260705920140,"1,000","8,19","-28,000","8,19"
20220719,4051653300272,4260705920157,"2,000","7,49","-59,000","14,98"
20220719,4051653300272,4260705920164,"2,000","7,49","-56,000","14,98"
20220719,4051653300272,4260705920201,"1,000","5,99","-1,000","5,99"
20220719,4051653300272,4260705920249,"3,000","4,29","-93,000","12,87"
20220719,4051653300272,4260705920294,"4,000","15,99","-141,000","63,96"
20220719,4051653300272,4260705920300,"2,000","15,49","-53,000","30,98"
20220719,4051653300272,4260705920317,"2,000","9,99","-57,000","19,98"
20220719,4051653300272,4260705920324,"3,000","10,99","-88,000","32,97"
20220719,4051653300272,4260705920416,"2,000","5,99","-80,000","11,98"
20220719,4051653300272,4260705920423,"2,000","4,99","-35,000","9,98"
20220720,4051653300272,4260705920003,"1,000","3,39","-25,000","3,39"
20220720,4051653300272,4260705920010,"1,000","4,29","-45,000","4,29"
20220720,4051653300272,4260705920034,"1,000","3,39","-42,000","3,39"
20220720,4051653300272,4260705920058,"1,000","3,59","-39,000","3,59"
20220720,4051653300272,4260705920072,"2,000","5,79","-75,000","11,58"
20220720,4051653300272,4260705920096,"2,000","5,59","-43,000","11,18"
20220720,4051653300272,4260705920102,"2,000","6,79","-56,000","13,58"
20220720,4051653300272,4260705920119,"1,000","7,99","-48,000","7,99"
20220720,4051653300272,4260705920140,"1,000","8,19","-29,000","8,19"
20220720,4051653300272,4260705920157,"2,000","7,49","-61,000","14,98"
20220720,4051653300272,4260705920164,"2,000","7,49","-58,000","14,98"
20220720,4051653300272,4260705920225,"1,000","3,29","-13,000","3,29"
20220720,4051653300272,4260705920249,"2,000","4,29","-95,000","8,58"
20220720,4051653300272,4260705920294,"3,000","15,99","-144,000","47,97"
20220720,4051653300272,4260705920300,"1,000","15,49","-54,000","15,49"
20220720,4051653300272,4260705920317,"1,000","9,99","-58,000","9,99"
20220720,4051653300272,4260705920324,"2,000","10,99","-90,000","21,98"
20220720,4051653300272,4260705920331,"1,000","8,69","-19,000","8,69"
20220720,4051653300272,4260705920416,"2,000","5,99","-82,000","11,98"
20220720,4051653300272,4260705920423,"2,000","4,99","-37,000","9,98"
20220721,4051653300272,4260705920010,"1,000","4,29","-46,000","4,29"
20220721,4051653300272,4260705920027,"1,000","3,59","-36,000","3,59"
20220721,4051653300272,4260705920034,"1,000","3,39","-43,000","3,39"
20220721,4051653300272,4260705920058,"1,000","3,59","-40,000","3,59"
20220721,4051653300272,4260705920072,"2,000","5,79","-77,000","11,58"
20220721,4051653300272,4260705920119,"1,000","7,99","-49,000","7,99"
20220721,4051653300272,4260705920140,"1,000","8,19","-30,000","8,19"
20220721,4051653300272,4260705920157,"1,000","7,49","-62,000","7,49"
20220721,4051653300272,4260705920164,"1,000","7,49","-59,000","7,49"
20220721,4051653300272,4260705920249,"3,000","4,29","-98,000","12,87"
20220721,4051653300272,4260705920294,"2,000","15,99","-146,000","31,98"
20220721,4051653300272,4260705920300,"1,000","15,49","-55,000","15,49"
20220721,4051653300272,4260705920317,"2,000","9,99","-60,000","19,98"
20220721,4051653300272,4260705920324,"1,000","10,99","-91,000","10,99"
20220721,4051653300272,4260705920331,"1,000","8,69","-20,000","8,69"
20220721,4051653300272,4260705920416,"2,000","5,99","-84,000","11,98"
20220721,4051653300272,4260705920423,"1,000","4,99","-38,000","4,99"
20220722,4051653300272,4260705920003,"1,000","3,39","-26,000","3,39"
20220722,4051653300272,4260705920010,"1,000","4,29","-47,000","4,29"
20220722,4051653300272,4260705920027,"1,000","3,59","-37,000","3,59"
20220722,4051653300272,4260705920034,"2,000","3,39","-45,000","6,78"
20220722,4051653300272,4260705920058,"1,000","3,59","-41,000","3,59"
20220722,4051653300272,4260705920072,"2,000","5,79","-79,000","11,58"
20220722,4051653300272,4260705920089,"2,000","5,39","-22,000","10,78"
20220722,4051653300272,4260705920096,"2,000","5,59","-45,000","11,18"
20220722,4051653300272,4260705920102,"3,000","6,79","-59,000","20,37"
20220722,4051653300272,4260705920140,"1,000","8,19","-31,000","8,19"
20220722,4051653300272,4260705920157,"1,000","7,49","-63,000","7,49"
20220722,4051653300272,4260705920164,"2,000","7,49","-61,000","14,98"
20220722,4051653300272,4260705920225,"1,000","3,29","-14,000","3,29"
20220722,4051653300272,4260705920249,"3,000","4,29","-101,000","12,87"
20220722,4051653300272,4260705920294,"5,000","15,99","-151,000","79,95"
20220722,4051653300272,4260705920300,"2,000","15,49","-57,000","30,98"
20220722,4051653300272,4260705920317,"2,000","9,99","-62,000","19,98"
20220722,4051653300272,4260705920324,"2,000","10,99","-93,000","21,98"
20220722,4051653300272,4260705920331,"1,000","8,69","-21,000","8,69"
20220722,4051653300272,4260705920393,"1,000","2,99","-8,000","2,99"
20220722,4051653300272,4260705920416,"2,000","5,99","-86,000","11,98"
20220722,4051653300272,4260705920423,"2,000","4,99","-40,000","9,98"
20220723,4051653300272,4260705920003,"1,000","3,39","-27,000","3,39"
20220723,4051653300272,4260705920010,"1,000","4,29","-48,000","4,29"
20220723,4051653300272,4260705920027,"1,000","3,59","-38,000","3,59"
20220723,4051653300272,4260705920034,"2,000","3,39","-47,000","6,78"
20220723,4051653300272,4260705920058,"1,000","3,59","-42,000","3,59"
20220723,4051653300272,4260705920072,"2,000","5,79","-81,000","11,58"
20220723,4051653300272,4260705920096,"2,000","5,59","-47,000","11,18"
20220723,4051653300272,4260705920102,"2,000","6,79","-61,000","13,58"
20220723,4051653300272,4260705920119,"1,000","7,99","-50,000","7,99"
20220723,4051653300272,4260705920157,"2,000","7,49","-65,000","14,98"
20220723,4051653300272,4260705920164,"2,000","7,49","-63,000","14,98"
20220723,4051653300272,4260705920249,"3,000","4,29","-104,000","12,87"
20220723,4051653300272,4260705920294,"5,000","15,99","-156,000","79,95"
20220723,4051653300272,4260705920300,"2,000","15,49","-59,000","30,98"
20220723,4051653300272,4260705920317,"2,000","9,99","-64,000","19,98"
20220723,4051653300272,4260705920324,"3,000","10,99","-96,000","32,97"
20220723,4051653300272,4260705920331,"1,000","8,69","-22,000","8,69"
20220723,4051653300272,4260705920416,"1,000","5,99","-87,000","5,99"
20220723,4051653300272,4260705920423,"1,000","4,99","-41,000","4,99"
