Date,StoreID,ProductID,Quantity,Price,Quantity_perWeek,Price_Total_perOrder
20220912,4051653300272,4260705920010,"1,000","4,29","-52,000","4,29"
20220912,4051653300272,4260705920027,"1,000","3,59","-40,000","3,59"
20220912,4051653300272,4260705920034,"1,000","3,39","-48,000","3,39"
20220912,4051653300272,4260705920072,"2,000","5,79","-85,000","11,58"
20220912,4051653300272,4260705920096,"1,000","5,59","-45,000","5,59"
20220912,4051653300272,4260705920102,"1,000","6,79","-62,000","6,79"
20220912,4051653300272,4260705920157,"1,000","7,49","-64,000","7,49"
20220912,4051653300272,4260705920195,"1,000","4,99","-6,000","4,99"
20220912,4051653300272,4260705920225,"1,000","3,29","-13,000","3,29"
20220912,4051653300272,4260705920249,"2,000","4,29","-103,000","8,58"
20220912,4051653300272,4260705920300,"1,000","15,49","-57,000","15,49"
20220912,4051653300272,4260705920317,"1,000","9,99","-63,000","9,99"
20220912,4051653300272,4260705920324,"2,000","10,99","-103,000","21,98"
20220912,4051653300272,4260705920331,"1,000","8,69","-24,000","8,69"
20220912,4051653300272,4260705920393,"1,000","2,99","-7,000","2,99"
20220912,4051653300272,4260705920416,"1,000","5,99","-89,000","5,99"
20220912,4051653300272,4260705920423,"1,000","4,99","-41,000","4,99"
20220913,4051653300272,4260705920003,"1,000","3,39","-23,000","3,39"
20220913,4051653300272,4260705920010,"1,000","4,29","-45,000","4,29"
20220913,4051653300272,4260705920027,"1,000","3,59","-35,000","3,59"
20220913,4051653300272,4260705920034,"1,000","3,39","-41,000","3,39"
20220913,4051653300272,4260705920058,"1,000","3,59","-38,000","3,59"
20220913,4051653300272,4260705920102,"2,000","6,79","-55,000","13,58"
20220913,4051653300272,4260705920119,"1,000","7,99","-46,000","7,99"
20220913,4051653300272,4260705920140,"1,000","8,19","-27,000","8,19"
20220913,4051653300272,4260705920157,"2,000","7,49","-58,000","14,98"
20220913,4051653300272,4260705920164,"1,000","7,49","-54,000","7,49"
20220913,4051653300272,4260705920249,"2,000","4,29","-92,000","8,58"
20220913,4051653300272,4260705920294,"4,000","15,99","-138,000","63,96"
20220913,4051653300272,4260705920300,"1,000","15,49","-51,000","15,49"
20220913,4051653300272,4260705920317,"1,000","9,99","-55,000","9,99"
20220913,4051653300272,4260705920324,"3,000","10,99","-89,000","32,97"
20220913,4051653300272,4260705920331,"1,000","8,69","-20,000","8,69"
20220913,4051653300272,4260705920416,"2,000","5,99","-80,000","11,98"
20220913,4051653300272,4260705920423,"1,000","4,99","-35,000","4,99"
20220914,4051653300272,4260705920003,"1,000","3,39","-24,000","3,39"
20220914,4051653300272,4260705920010,"1,000","4,29","-46,000","4,29"
20220914,4051653300272,4260705920027,"1,000","3,59","-36,000","3,59"
20220914,4051653300272,4260705920034,"1,000","3,39","-42,000","3,39"
20220914,4051653300272,4260705920058,"1,000","3,59","-39,000","3,59"
20220914,4051653300272,4260705920072,"2,000","5,79","-73,000","11,58"
20220914,4051653300272,4260705920102,"2,000","6,79","-57,000","13,58"
20220914,4051653300272,4260705920119,"1,000","7,99","-47,000","7,99"
20220914,4051653300272,4260705920140,"1,000","8,19","-28,000","8,19"
20220914,4051653300272,4260705920157,"1,000","7,49","-59,000","7,49"
20220914,4051653300272,4260705920249,"2,000","4,29","-94,000","8,58"
20220914,4051653300272,4260705920294,"3,000","15,99","-141,000","47,97"
20220914,4051653300272,4260705920300,"1,000","15,49","-52,000","15,49"
20220914,4051653300272,4260705920317,"1,000","9,99","-56,000","9,99"
20220914,4051653300272,4260705920324,"2,000","10,99","-91,000","21,98"
20220914,4051653300272,4260705920409,"1,000","17,49","-21,000","17,49"
20220914,4051653300272,4260705920416,"2,000","5,99","-82,000","11,98"
20220914,4051653300272,4260705920423,"2,000","4,99","-37,000","9,98"
20220915,4051653300272,4260705920010,"1,000","4,29","-47,000","4,29"
20220915,4051653300272,4260705920034,"1,000","3,39","-43,000","3,39"
20220915,4051653300272,4260705920058,"1,000","3,59","-40,000","3,59"
20220915,4051653300272,4260705920072,"1,000","5,79","-74,000","5,79"
20220915,4051653300272,4260705920102,"1,000","6,79","-58,000","6,79"
20220915,4051653300272,4260705920119,"1,000","7,99","-48,000","7,99"
20220915,4051653300272,4260705920157,"1,000","7,49","-60,000","7,49"
20220915,4051653300272,4260705920249,"2,000","4,29","-96,000","8,58"
20220915,4051653300272,4260705920294,"2,000","15,99","-143,000","31,98"
20220915,4051653300272,4260705920317,"1,000","9,99","-57,000","9,99"
20220915,4051653300272,4260705920324,"2,000","10,99","-93,000","21,98"
20220915,4051653300272,4260705920331,"1,000","8,69","-21,000","8,69"
20220915,4051653300272,4260705920393,"1,000","2,99","-8,000","2,99"
20220915,4051653300272,4260705920409,"1,000","17,49","-22,000","17,49"
20220915,4051653300272,4260705920416,"1,000","5,99","-83,000","5,99"
20220916,4051653300272,4260705920065,"1,000","5,79","-26,000","5,79"
20220916,4051653300272,4260705920072,"2,000","5,79","-76,000","11,58"
20220916,4051653300272,4260705920089,"1,000","5,39","-20,000","5,39"
20220916,4051653300272,4260705920096,"2,000","5,59","-40,000","11,18"
20220916,4051653300272,4260705920102,"1,000","6,79","-59,000","6,79"
20220916,4051653300272,4260705920119,"2,000","7,99","-50,000","15,98"
20220916,4051653300272,4260705920140,"1,000","8,19","-29,000","8,19"
20220916,4051653300272,4260705920164,"4,000","7,49","-58,000","29,96"
20220916,4051653300272,4260705920249,"1,000","4,29","-97,000","4,29"
20220916,4051653300272,4260705920300,"1,000","15,49","-53,000","15,49"
20220916,4051653300272,4260705920324,"2,000","10,99","-95,000","21,98"
20220916,4051653300272,4260705920331,"1,000","8,69","-22,000","8,69"
