Date,StoreID,ProductID,Quantity,Price,Quantity_perWeek,Price_Total_perOrder
20220627,4051653300272,4260705920003,"1,000","3,29","-28,000","3,29"
20220627,4051653300272,4260705920010,"1,000","3,99","-49,000","3,99"
20220627,4051653300272,4260705920065,"1,000","5,49","-32,000","5,49"
20220627,4051653300272,4260705920072,"1,000","5,49","-80,000","5,49"
20220627,4051653300272,4260705920089,"1,000","5,19","-23,000","5,19"
20220627,4051653300272,4260705920096,"1,000","5,49","-44,000","5,49"
20220627,4051653300272,4260705920102,"2,000","6,59","-63,000","13,18"
20220627,4051653300272,4260705920119,"1,000","7,89","-49,000","7,89"
20220627,4051653300272,4260705920157,"1,000","7,39","-66,000","7,39"
20220627,4051653300272,4260705920164,"1,000","7,39","-64,000","7,39"
20220627,4051653300272,4260705920188,"1,000","7,39","-11,000","7,39"
20220627,4051653300272,4260705920225,"1,000","3,29","-16,000","3,29"
20220627,4051653300272,4260705920249,"2,000","3,99","-103,000","7,98"
20220627,4051653300272,4260705920294,"4,000","14,99","-159,000","59,96"
20220627,4051653300272,4260705920317,"2,000","9,99","-65,000","19,98"
20220627,4051653300272,4260705920324,"2,000","9,99","-103,000","19,98"
20220627,4051653300272,4260705920331,"1,000","8,49","-25,000","8,49"
20220627,4051653300272,4260705920393,"1,000","2,99","-8,000","2,99"
20220627,4051653300272,4260705920409,"1,000","16,49","-31,000","16,49"
20220627,4051653300272,4260705920416,"2,000","5,99","-91,000","11,98"
20220628,4051653300272,4260705920010,"1,000","3,99","-45,000","3,99"
20220628,4051653300272,4260705920027,"1,000","3,49","-34,000","3,49"
20220628,4051653300272,4260705920034,"1,000","3,29","-40,000","3,29"
20220628,4051653300272,4260705920058,"1,000","3,49","-38,000","3,49"
20220628,4051653300272,4260705920072,"2,000","5,49","-72,000","10,98"
20220628,4051653300272,4260705920096,"1,000","5,49","-39,000","5,49"
20220628,4051653300272,4260705920102,"3,000","6,59","-57,000","19,77"
20220628,4051653300272,4260705920119,"2,000","7,89","-48,000","15,78"
20220628,4051653300272,4260705920140,"1,000","7,99","-27,000","7,99"
20220628,4051653300272,4260705920157,"2,000","7,39","-58,000","14,78"
20220628,4051653300272,4260705920164,"1,000","7,39","-55,000","7,39"
20220628,4051653300272,4260705920171,"1,000","7,99","-19,000","7,99"
20220628,4051653300272,4260705920188,"2,000","7,39","-10,000","14,78"
20220628,4051653300272,4260705920249,"2,000","3,99","-92,000","7,98"
20220628,4051653300272,4260705920294,"3,000","14,99","-141,000","44,97"
20220628,4051653300272,4260705920300,"1,000","14,99","-50,000","14,99"
20220628,4051653300272,4260705920317,"3,000","9,99","-58,000","29,97"
20220628,4051653300272,4260705920324,"3,000","9,99","-89,000","29,97"
20220628,4051653300272,4260705920331,"1,000","8,49","-20,000","8,49"
20220628,4051653300272,4260705920416,"4,000","5,99","-83,000","23,96"
20220628,4051653300272,4260705920423,"1,000","4,99","-34,000","4,99"
20220629,4051653300272,4260705920003,"1,000","3,29","-24,000","3,29"
20220629,4051653300272,4260705920010,"1,000","3,99","-46,000","3,99"
20220629,4051653300272,4260705920027,"1,000","3,49","-35,000","3,49"
20220629,4051653300272,4260705920058,"1,000","3,49","-39,000","3,49"
20220629,4051653300272,4260705920065,"1,000","5,49","-27,000","5,49"
20220629,4051653300272,4260705920072,"2,000","5,49","-74,000","10,98"
20220629,4051653300272,4260705920089,"1,000","5,19","-21,000","5,19"
20220629,4051653300272,4260705920096,"1,000","5,49","-40,000","5,49"
20220629,4051653300272,4260705920102,"2,000","6,59","-59,000","13,18"
20220629,4051653300272,4260705920119,"1,000","7,89","-49,000","7,89"
20220629,4051653300272,4260705920140,"1,000","7,99","-28,000","7,99"
20220629,4051653300272,4260705920157,"2,000","7,39","-60,000","14,78"
20220629,4051653300272,4260705920164,"2,000","7,39","-57,000","14,78"
20220629,4051653300272,4260705920225,"1,000","3,29","-14,000","3,29"
20220629,4051653300272,4260705920249,"3,000","3,99","-95,000","11,97"
20220629,4051653300272,4260705920294,"3,000","14,99","-144,000","44,97"
20220629,4051653300272,4260705920317,"1,000","9,99","-59,000","9,99"
20220629,4051653300272,4260705920324,"2,000","9,99","-91,000","19,98"
20220629,4051653300272,4260705920331,"1,000","8,49","-21,000","8,49"
20220629,4051653300272,4260705920416,"2,000","5,99","-85,000","11,98"
20220629,4051653300272,4260705920423,"2,000","4,99","-36,000","9,98"
20220630,4051653300272,4260705920003,"1,000","3,29","-25,000","3,29"
20220630,4051653300272,4260705920010,"1,000","3,99","-47,000","3,99"
20220630,4051653300272,4260705920027,"1,000","3,49","-36,000","3,49"
20220630,4051653300272,4260705920065,"1,000","5,49","-28,000","5,49"
20220630,4051653300272,4260705920072,"2,000","5,49","-76,000","10,98"
20220630,4051653300272,4260705920089,"1,000","5,19","-22,000","5,19"
20220630,4051653300272,4260705920096,"1,000","5,49","-41,000","5,49"
20220630,4051653300272,4260705920102,"2,000","6,59","-61,000","13,18"
20220630,4051653300272,4260705920119,"1,000","7,89","-50,000","7,89"
20220630,4051653300272,4260705920140,"1,000","7,99","-29,000","7,99"
20220630,4051653300272,4260705920157,"2,000","7,39","-62,000","14,78"
20220630,4051653300272,4260705920164,"2,000","7,39","-59,000","14,78"
20220630,4051653300272,4260705920188,"1,000","7,39","-11,000","7,39"
20220630,4051653300272,4260705920249,"2,000","3,99","-97,000","7,98"
20220630,4051653300272,4260705920294,"5,000","14,99","-149,000","74,95"
20220630,4051653300272,4260705920300,"1,000","14,99","-51,000","14,99"
20220630,4051653300272,4260705920317,"1,000","9,99","-60,000","9,99"
20220630,4051653300272,4260705920324,"3,000","9,99","-94,000","29,97"
20220630,4051653300272,4260705920331,"1,000","8,49","-22,000","8,49"
20220630,4051653300272,4260705920409,"1,000","16,49","-22,000","16,49"
20220630,4051653300272,4260705920416,"2,000","5,99","-87,000","11,98"
20220630,4051653300272,4260705920423,"2,000","4,99","-38,000","9,98"
20220701,4051653300272,4260705920010,"2,000","3,99","-49,000","7,98"
20220701,4051653300272,4260705920034,"1,000","3,29","-41,000","3,29"
20220701,4051653300272,4260705920058,"1,000","3,49","-40,000","3,49"
20220701,4051653300272,4260705920065,"1,000","5,49","-29,000","5,49"
