,loss,loss,loss,mean_absolute_error,mean_absolute_error,mean_absolute_error
,Training,Validation,Test,Training,Validation,Test
Baseline,1.2929130792617798,3.1950650215148926,3.826861619949341,0.47784093022346497,0.6182838082313538,0.6902061700820923
Dense,0.7057265043258667,2.7719738483428955,4.226129531860352,0.5025907754898071,0.9041756987571716,1.067744255065918
RNN,0.7310656309127808,2.6269495487213135,4.146266937255859,0.5020951628684998,0.8344906568527222,1.0126681327819824
ResidualRNN,1.2720402479171753,3.462270736694336,3.7686941623687744,0.5426295399665833,0.7688358426094055,0.7771844267845154
