,loss,loss,loss,mean_absolute_error,mean_absolute_error,mean_absolute_error
,Training,Validation,Test,Training,Validation,Test
Baseline,1.3807040452957153,3.792375087738037,4.616562843322754,0.4660862386226654,0.6499638557434082,0.7469749450683594
Dense,0.6797395348548889,3.0369884967803955,4.937251091003418,0.4710155725479126,0.8396275639533997,1.0035141706466675
RNN,0.7419473528862,2.809901714324951,4.698939323425293,0.48439332842826843,0.7837864756584167,0.9634752869606018
ResidualRNN,1.3085110187530518,4.068966865539551,4.528351783752441,0.5228954553604126,0.8047553896903992,0.8601282835006714
