ProductID,WeekoftheYear,Date,Price,Quantity,Price_Total_perOrder,Quantity_perWeek
4260705920003,19,2022-05-13,3.29,1,3.29,-1
4260705920003,19,2022-05-14,3.29,1,3.29,-2
4260705920003,20,2022-05-16,3.29,1,3.29,-3
4260705920003,20,2022-05-17,3.29,1,3.29,-4
4260705920003,20,2022-05-20,3.29,1,3.29,-5
4260705920003,20,2022-05-21,3.29,1,3.29,-6
4260705920003,21,2022-05-24,3.29,1,3.29,-7
4260705920003,21,2022-05-28,3.29,1,3.29,-8
4260705920003,22,2022-05-30,3.29,1,3.29,-9
4260705920003,22,2022-05-31,3.29,1,3.29,-10
4260705920003,22,2022-06-01,3.29,1,3.29,-11
4260705920003,22,2022-06-04,3.29,1,3.29,-12
4260705920003,23,2022-06-07,3.29,1,3.29,-13
4260705920003,23,2022-06-08,3.29,1,3.29,-14
4260705920003,23,2022-06-09,3.29,1,3.29,-15
4260705920003,23,2022-06-10,3.29,1,3.29,-16
4260705920003,23,2022-06-11,3.29,1,3.29,-17
4260705920003,24,2022-06-13,3.29,1,3.29,-18
4260705920003,24,2022-06-14,3.29,1,3.29,-19
4260705920003,24,2022-06-15,3.29,1,3.29,-20
4260705920003,24,2022-06-16,3.29,1,3.29,-21
4260705920003,24,2022-06-18,3.29,1,3.29,-22
4260705920003,25,2022-06-20,3.29,1,3.29,-23
4260705920003,25,2022-06-21,3.29,1,3.29,-24
4260705920003,25,2022-06-22,3.29,1,3.29,-25
4260705920003,25,2022-06-23,3.29,1,3.29,-26
4260705920003,25,2022-06-24,3.29,1,3.29,-27
4260705920003,26,2022-06-27,3.29,1,3.29,-28
4260705920003,26,2022-06-29,3.29,1,3.29,-24
4260705920003,26,2022-06-30,3.29,1,3.29,-25
4260705920003,26,2022-07-02,3.29,1,3.29,-26
4260705920003,27,2022-07-05,3.39,1,3.39,-23
4260705920003,27,2022-07-09,3.39,1,3.39,-24
4260705920003,28,2022-07-11,3.39,1,3.39,-25
4260705920003,28,2022-07-12,3.39,1,3.39,-24
4260705920003,28,2022-07-13,3.39,1,3.39,-25
4260705920003,28,2022-07-15,3.39,1,3.39,-26
4260705920003,28,2022-07-16,3.39,1,3.39,-27
4260705920003,29,2022-07-18,3.39,1,3.39,-28
4260705920003,29,2022-07-19,3.39,1,3.39,-24
4260705920003,29,2022-07-20,3.39,1,3.39,-25
4260705920003,29,2022-07-22,3.39,1,3.39,-26
4260705920003,29,2022-07-23,3.39,1,3.39,-27
4260705920003,30,2022-07-30,3.39,1,3.39,-23
4260705920003,31,2022-08-03,3.39,1,3.39,-23
4260705920003,31,2022-08-04,3.39,1,3.39,-24
4260705920003,31,2022-08-05,3.39,1,3.39,-25
4260705920003,32,2022-08-10,3.39,1,3.39,-23
4260705920003,32,2022-08-11,3.39,1,3.39,-24
4260705920003,32,2022-08-12,3.39,1,3.39,-25
4260705920003,32,2022-08-13,3.39,1,3.39,-26
4260705920003,33,2022-08-19,3.39,1,3.39,-23
4260705920003,33,2022-08-20,3.39,2,6.78,-25
4260705920003,34,2022-08-23,3.39,1,3.39,-23
4260705920003,34,2022-08-24,3.39,1,3.39,-24
4260705920003,34,2022-08-27,3.39,1,3.39,-25
4260705920003,35,2022-08-29,3.39,1,3.39,-26
4260705920003,35,2022-08-30,3.39,1,3.39,-24
4260705920003,35,2022-08-31,3.39,1,3.39,-25
4260705920003,35,2022-09-01,3.39,1,3.39,-26
4260705920003,35,2022-09-02,3.39,1,3.39,-27
4260705920003,35,2022-09-03,3.39,1,3.39,-28
4260705920003,36,2022-09-05,3.39,1,3.39,-29
4260705920003,36,2022-09-06,3.39,1,3.39,-24
4260705920003,36,2022-09-09,3.39,1,3.39,-25
4260705920003,36,2022-09-10,3.39,1,3.39,-26
4260705920003,37,2022-09-13,3.39,1,3.39,-23
4260705920003,37,2022-09-14,3.39,1,3.39,-24
4260705920003,39,2022-09-29,3.39,1,3.39,-23
4260705920003,39,2022-10-01,3.39,1,3.39,-23
4260705920003,40,2022-10-04,3.39,1,3.39,-1
4260705920003,40,2022-10-06,3.39,1,3.39,-2
4260705920003,40,2022-10-07,3.39,1,3.39,-3
4260705920003,40,2022-10-08,3.39,1,3.39,-4
4260705920003,41,2022-10-11,3.39,1,3.39,-1
4260705920003,41,2022-10-12,3.39,1,3.39,-2
4260705920003,42,2022-10-17,3.39,1,3.39,-3
4260705920003,42,2022-10-20,3.39,1,3.39,-2
4260705920003,42,2022-10-21,3.39,1,3.39,-3
4260705920003,43,2022-10-24,3.39,1,3.39,-4
4260705920003,43,2022-10-27,3.39,1,3.39,-2
4260705920003,43,2022-10-29,3.39,1,3.39,-3
4260705920003,46,2022-11-18,3.39,2,6.78,-2
4260705920010,1,2023-01-02,4.29,1,4.29,-1
4260705920010,1,2023-01-03,4.29,1,4.29,-2
4260705920010,1,2023-01-06,4.29,1,4.29,-3
4260705920010,1,2023-01-07,4.29,1,4.29,-4
4260705920010,2,2023-01-09,4.29,1,4.29,-1
4260705920010,2,2023-01-11,4.29,1,4.29,-2
4260705920010,2,2023-01-12,4.29,1,4.29,-3
4260705920010,2,2023-01-13,4.29,1,4.29,-4
4260705920010,2,2023-01-14,4.29,1,4.29,-5
4260705920010,3,2023-01-16,4.29,1,4.29,-6
4260705920010,3,2023-01-17,4.29,1,4.29,-7
4260705920010,3,2023-01-18,4.29,1,4.29,-3
4260705920010,3,2023-01-19,4.29,1,4.29,-4
4260705920010,3,2023-01-20,4.29,1,4.29,-5
4260705920010,4,2023-01-23,4.29,1,4.29,-1
4260705920010,4,2023-01-24,4.29,1,4.29,-2
4260705920010,4,2023-01-25,4.29,1,4.29,-3
4260705920010,4,2023-01-27,4.29,1,4.29,-4
4260705920010,4,2023-01-28,4.29,1,4.29,-5
4260705920010,5,2023-01-30,4.29,1,4.29,-1
4260705920010,5,2023-01-31,4.29,1,4.29,-2
4260705920010,5,2023-02-01,4.29,1,4.29,-3
4260705920010,5,2023-02-02,4.29,1,4.29,-4
4260705920010,5,2023-02-03,4.29,1,4.29,-5
4260705920010,5,2023-02-04,4.29,1,4.29,-6
4260705920010,19,2022-05-09,3.99,1,3.99,-1
4260705920010,19,2022-05-10,3.99,1,3.99,-2
4260705920010,19,2022-05-11,3.99,2,7.98,-4
4260705920010,19,2022-05-13,3.99,1,3.99,-5
4260705920010,19,2022-05-14,3.99,1,3.99,-6
4260705920010,20,2022-05-16,3.99,1,3.99,-7
4260705920010,20,2022-05-17,3.99,1,3.99,-8
4260705920010,20,2022-05-18,3.99,1,3.99,-9
4260705920010,20,2022-05-19,3.99,1,3.99,-10
4260705920010,20,2022-05-20,3.99,2,7.98,-12
4260705920010,20,2022-05-21,3.99,2,7.98,-14
4260705920010,21,2022-05-23,3.99,1,3.99,-15
4260705920010,21,2022-05-24,3.99,1,3.99,-16
4260705920010,21,2022-05-25,3.99,2,7.98,-18
4260705920010,21,2022-05-27,3.99,2,7.98,-20
4260705920010,21,2022-05-28,3.99,2,7.98,-22
4260705920010,22,2022-05-30,3.99,1,3.99,-23
4260705920010,22,2022-06-01,3.99,1,3.99,-24
4260705920010,22,2022-06-02,3.99,1,3.99,-25
