,loss,loss,loss,mean_absolute_error,mean_absolute_error,mean_absolute_error
,Training,Validation,Test,Training,Validation,Test
Mutli Linear,0.4747452437877655,2.81982421875,4.305004596710205,0.398760050535202,1.0037084817886353,1.2744100093841553
